I 	 	 J 	 lat 	 lon
172 	 	 96 	 43.69697103 	 -77.53840319
173 	 	 96 	 43.6964903 	 -77.52184539
174 	 	 96 	 43.69595472 	 -77.50542756
175 	 	 96 	 43.6954159 	 -77.48901022
176 	 	 96 	 43.69487561 	 -77.47259328
177 	 	 96 	 43.69416564 	 -77.45641248
178 	 	 96 	 43.69328516 	 -77.44046799
179 	 	 96 	 43.69240338 	 -77.42452407
180 	 	 96 	 43.69151844 	 -77.40857957
181 	 	 96 	 43.69059134 	 -77.39288128
182 	 	 96 	 43.68962217 	 -77.37742919
183 	 	 96 	 43.68864998 	 -77.36197656
184 	 	 96 	 43.68767576 	 -77.34652581
185 	 	 96 	 43.68674514 	 -77.3312925
186 	 	 96 	 43.68585822 	 -77.3162766
187 	 	 96 	 43.68496934 	 -77.30126126
188 	 	 96 	 43.68407849 	 -77.28624651
189 	 	 96 	 43.68327131 	 -77.27140071
190 	 	 96 	 43.68254701 	 -77.25672507
191 	 	 96 	 43.68182078 	 -77.24204868
192 	 	 96 	 43.68109273 	 -77.22737401
193 	 	 96 	 43.68044225 	 -77.21281516
194 	 	 96 	 43.67987028 	 -77.19837199
195 	 	 96 	 43.67929654 	 -77.18393046
196 	 	 96 	 43.67872094 	 -77.1694881
197 	 	 96 	 43.6781749 	 -77.15512229
198 	 	 96 	 43.67766015 	 -77.1408304
199 	 	 96 	 43.67714366 	 -77.12654013
200 	 	 96 	 43.67662535 	 -77.11224899
201 	 	 96 	 43.67605224 	 -77.09801376
202 	 	 96 	 43.67542516 	 -77.08383195
203 	 	 96 	 43.67479637 	 -77.06965179
204 	 	 96 	 43.67416583 	 -77.05547206
205 	 	 96 	 43.67372046 	 -77.04130898
206 	 	 96 	 43.67346035 	 -77.02716488
207 	 	 96 	 43.67319935 	 -77.01301974
208 	 	 96 	 43.6729366 	 -76.99887485
209 	 	 96 	 43.67379705 	 -76.9820069
210 	 	 96 	 43.67578032 	 -76.96241362
211 	 	 96 	 43.67775931 	 -76.94282059
212 	 	 96 	 43.67973574 	 -76.92322521
213 	 	 96 	 43.68191839 	 -76.90367528
214 	 	 96 	 43.68430906 	 -76.88417049
215 	 	 96 	 43.68669544 	 -76.86466445
216 	 	 96 	 43.68907842 	 -76.84515711
217 	 	 96 	 43.69131908 	 -76.82566555
218 	 	 96 	 43.69341738 	 -76.8061887
219 	 	 96 	 43.69551141 	 -76.7867108
220 	 	 96 	 43.69760205 	 -76.76723179
221 	 	 96 	 43.69961538 	 -76.74777303
222 	 	 96 	 43.70155055 	 -76.72833592
223 	 	 96 	 43.70348232 	 -76.70889657
224 	 	 96 	 43.70541076 	 -76.68945746
225 	 	 96 	 43.70728438 	 -76.6700372
226 	 	 96 	 43.70910232 	 -76.65063715
227 	 	 96 	 43.71091781 	 -76.63123611
228 	 	 96 	 43.71272999 	 -76.6118354
229 	 	 96 	 43.71448354 	 -76.59244777
230 	 	 96 	 43.71617763 	 -76.57307457
231 	 	 96 	 43.71786837 	 -76.55370054
232 	 	 96 	 43.71955582 	 -76.53432691
233 	 	 96 	 43.72115356 	 -76.51495396
234 	 	 96 	 43.7226626 	 -76.49558416
235 	 	 96 	 43.72416919 	 -76.47621358
236 	 	 96 	 43.72567155 	 -76.45684237
237 	 	 96 	 43.72702309 	 -76.43745188
238 	 	 96 	 43.7282239 	 -76.41804474
239 	 	 96 	 43.72942132 	 -76.39863586
240 	 	 96 	 43.7306154 	 -76.37922647
241 	 	 96 	 43.73154845 	 -76.359767
242 	 	 96 	 43.73222035 	 -76.34025523
243 	 	 96 	 43.73288893 	 -76.32074454
244 	 	 96 	 43.7335541 	 -76.30123246
245 	 	 96 	 43.73427496 	 -76.28123262
246 	 	 96 	 43.73505119 	 -76.26074372
247 	 	 96 	 43.73582467 	 -76.24025578
248 	 	 96 	 43.73659348 	 -76.21976646
34 	 	 97 	 43.44203329 	 -79.6538205
35 	 	 97 	 43.44549188 	 -79.64316152
36 	 	 97 	 43.44894948 	 -79.63250257
37 	 	 97 	 43.45239798 	 -79.62184385
38 	 	 97 	 43.45583649 	 -79.61118661
39 	 	 97 	 43.45927489 	 -79.60052817
40 	 	 97 	 43.46271137 	 -79.58986732
41 	 	 97 	 43.46613874 	 -79.57920671
42 	 	 97 	 43.4695552 	 -79.56854516
43 	 	 97 	 43.47297155 	 -79.5578824
44 	 	 97 	 43.47638687 	 -79.54721722
45 	 	 97 	 43.47981991 	 -79.53639709
46 	 	 97 	 43.48327154 	 -79.52542193
47 	 	 97 	 43.48672207 	 -79.51444432
48 	 	 97 	 43.49017154 	 -79.50346547
49 	 	 97 	 43.49422048 	 -79.49139197
50 	 	 97 	 43.49886766 	 -79.47822326
51 	 	 97 	 43.50351418 	 -79.46505253
52 	 	 97 	 43.50815913 	 -79.45187858
53 	 	 97 	 43.51275626 	 -79.43867662
54 	 	 97 	 43.51730642 	 -79.42544541
55 	 	 97 	 43.52185503 	 -79.41221224
56 	 	 97 	 43.52640205 	 -79.39897589
57 	 	 97 	 43.53090145 	 -79.3857289
58 	 	 97 	 43.5353514 	 -79.37246766
59 	 	 97 	 43.53980068 	 -79.35920572
60 	 	 97 	 43.54424749 	 -79.34594188
61 	 	 97 	 43.54863414 	 -79.33267156
62 	 	 97 	 43.5529597 	 -79.31939357
63 	 	 97 	 43.5572828 	 -79.30611499
64 	 	 97 	 43.5616052 	 -79.29283328
65 	 	 97 	 43.56585035 	 -79.27954692
66 	 	 97 	 43.57001732 	 -79.26625473
67 	 	 97 	 43.5741827 	 -79.25295951
68 	 	 97 	 43.57834652 	 -79.23966373
69 	 	 97 	 43.58241142 	 -79.22636036
70 	 	 97 	 43.58637922 	 -79.21305062
71 	 	 97 	 43.59034454 	 -79.19973921
72 	 	 97 	 43.59430918 	 -79.18642606
73 	 	 97 	 43.59814694 	 -79.17310261
74 	 	 97 	 43.60185964 	 -79.15977012
75 	 	 97 	 43.60556988 	 -79.14643731
76 	 	 97 	 43.6092785 	 -79.13310166
77 	 	 97 	 43.61281965 	 -79.119751
78 	 	 97 	 43.61619333 	 -79.10638667
79 	 	 97 	 43.61956542 	 -79.0930209
80 	 	 97 	 43.62293502 	 -79.07965371
81 	 	 97 	 43.62607215 	 -79.06626273
82 	 	 97 	 43.62897588 	 -79.0528469
83 	 	 97 	 43.63187801 	 -79.03942983
84 	 	 97 	 43.63477854 	 -79.02601152
85 	 	 97 	 43.63744739 	 -79.01271981
86 	 	 97 	 43.63988639 	 -78.99955358
87 	 	 97 	 43.64232297 	 -78.98638759
88 	 	 97 	 43.64475799 	 -78.97321936
89 	 	 97 	 43.64820448 	 -78.95894575
90 	 	 97 	 43.65266112 	 -78.94356588
91 	 	 97 	 43.65711655 	 -78.92818502
92 	 	 97 	 43.66156895 	 -78.91280073
93 	 	 97 	 43.66590316 	 -78.8974679
94 	 	 97 	 43.67011919 	 -78.8821854
95 	 	 97 	 43.67433316 	 -78.86690205
96 	 	 97 	 43.67854503 	 -78.85161664
97 	 	 97 	 43.68234803 	 -78.83624453
98 	 	 97 	 43.68574217 	 -78.82078726
99 	 	 97 	 43.68913326 	 -78.80532712
100 	 	 97 	 43.69252314 	 -78.78986652
101 	 	 97 	 43.69558 	 -78.77433459
102 	 	 97 	 43.69830558 	 -78.75873029
103 	 	 97 	 43.70102813 	 -78.74312593
104 	 	 97 	 43.70374939 	 -78.72751896
105 	 	 97 	 43.70624234 	 -78.71185845
106 	 	 97 	 43.70850788 	 -78.69614455
107 	 	 97 	 43.7107712 	 -78.68042831
108 	 	 97 	 43.71303236 	 -78.66471221
109 	 	 97 	 43.71508922 	 -78.64893093
110 	 	 97 	 43.7169418 	 -78.63308586
111 	 	 97 	 43.71879216 	 -78.61723991
112 	 	 97 	 43.72064027 	 -78.60139184
113 	 	 97 	 43.7222077 	 -78.58544606
114 	 	 97 	 43.72349439 	 -78.56940157
115 	 	 97 	 43.72477971 	 -78.55335645
116 	 	 97 	 43.72606186 	 -78.53731078
117 	 	 97 	 43.72702833 	 -78.52113592
118 	 	 97 	 43.72767726 	 -78.5048322
119 	 	 97 	 43.72832478 	 -78.48852944
120 	 	 97 	 43.72896904 	 -78.47222523
121 	 	 97 	 43.7292561 	 -78.45575329
122 	 	 97 	 43.72918495 	 -78.43911271
123 	 	 97 	 43.72911231 	 -78.4224735
124 	 	 97 	 43.72903632 	 -78.40583323
125 	 	 97 	 43.72930842 	 -78.38932316
126 	 	 97 	 43.72992951 	 -78.3729417
127 	 	 97 	 43.73054738 	 -78.3565613
128 	 	 97 	 43.73116286 	 -78.34017944
129 	 	 97 	 43.73300401 	 -78.32283497
130 	 	 97 	 43.7360703 	 -78.30452427
131 	 	 97 	 43.73913364 	 -78.28621309
132 	 	 97 	 43.74219399 	 -78.26790017
133 	 	 97 	 43.74508301 	 -78.24936224
134 	 	 97 	 43.74780147 	 -78.23059816
135 	 	 97 	 43.7505159 	 -78.21183256
136 	 	 97 	 43.75322809 	 -78.19306537
137 	 	 97 	 43.75536388 	 -78.17405161
138 	 	 97 	 43.75692491 	 -78.15479049
139 	 	 97 	 43.75848177 	 -78.13552857
140 	 	 97 	 43.76003625 	 -78.11626577
141 	 	 97 	 43.76108975 	 -78.09683244
142 	 	 97 	 43.76164496 	 -78.07723142
143 	 	 97 	 43.7621959 	 -78.05763025
144 	 	 97 	 43.76274342 	 -78.03802767
145 	 	 97 	 43.76278959 	 -78.01842109
146 	 	 97 	 43.76233351 	 -77.99881105
147 	 	 97 	 43.76187493 	 -77.97920021
148 	 	 97 	 43.76141302 	 -77.9595911
149 	 	 97 	 43.76051148 	 -77.94019852
150 	 	 97 	 43.75917043 	 -77.92102288
151 	 	 97 	 43.75782622 	 -77.90184952
152 	 	 97 	 43.75647967 	 -77.88267591
153 	 	 97 	 43.75475867 	 -77.86385192
154 	 	 97 	 43.75266335 	 -77.8453766
155 	 	 97 	 43.75056511 	 -77.82690398
156 	 	 97 	 43.74846478 	 -77.80843154
157 	 	 97 	 43.74600681 	 -77.7903459
158 	 	 97 	 43.7431931 	 -77.77264475
159 	 	 97 	 43.74037673 	 -77.75494665
160 	 	 97 	 43.73755763 	 -77.73724913
161 	 	 97 	 43.73433545 	 -77.71990684
162 	 	 97 	 43.7307121 	 -77.70291871
163 	 	 97 	 43.72708543 	 -77.68593406
164 	 	 97 	 43.72345716 	 -77.66895031
165 	 	 97 	 43.72046858 	 -77.6522222
166 	 	 97 	 43.71811976 	 -77.63574791
167 	 	 97 	 43.71576859 	 -77.61927505
168 	 	 97 	 43.7134151 	 -77.60280362
169 	 	 97 	 43.71204523 	 -77.58618699
170 	 	 97 	 43.71165895 	 -77.5694256
171 	 	 97 	 43.71126928 	 -77.55266339
172 	 	 97 	 43.71087809 	 -77.53590274
173 	 	 97 	 43.71041367 	 -77.51930171
174 	 	 97 	 43.70987527 	 -77.50286288
175 	 	 97 	 43.70933448 	 -77.48642326
176 	 	 97 	 43.70879137 	 -77.46998533
177 	 	 97 	 43.70805514 	 -77.45381229
178 	 	 97 	 43.70712505 	 -77.43790558
179 	 	 97 	 43.70619367 	 -77.42199945
180 	 	 97 	 43.70525918 	 -77.40609402
181 	 	 97 	 43.70428247 	 -77.39046093
182 	 	 97 	 43.7032627 	 -77.37509902
183 	 	 97 	 43.70224093 	 -77.359739
184 	 	 97 	 43.70121706 	 -77.3443784
185 	 	 97 	 43.7002465 	 -77.32925583
186 	 	 97 	 43.69932834 	 -77.3143688
187 	 	 97 	 43.69840916 	 -77.29948229
188 	 	 97 	 43.69748716 	 -77.28459643
189 	 	 97 	 43.69666086 	 -77.26988874
190 	 	 97 	 43.69592858 	 -77.2553605
191 	 	 97 	 43.69519532 	 -77.24083144
192 	 	 97 	 43.69445937 	 -77.22630416
193 	 	 97 	 43.69380916 	 -77.21189343
194 	 	 97 	 43.69324477 	 -77.19760044
195 	 	 97 	 43.6926777 	 -77.1833079
196 	 	 97 	 43.69210972 	 -77.16901445
197 	 	 97 	 43.69157021 	 -77.15479143
198 	 	 97 	 43.69105832 	 -77.14063886
199 	 	 97 	 43.69054465 	 -77.12648543
200 	 	 97 	 43.69003016 	 -77.11233353
201 	 	 97 	 43.68943897 	 -77.09822782
202 	 	 97 	 43.68877387 	 -77.08417063
203 	 	 97 	 43.68810615 	 -77.07011393
204 	 	 97 	 43.68743671 	 -77.05605767
205 	 	 97 	 43.68693921 	 -77.04202515
206 	 	 97 	 43.68661461 	 -77.02801743
207 	 	 97 	 43.68628825 	 -77.01400874
208 	 	 97 	 43.68596017 	 -77.00000034
209 	 	 97 	 43.686864 	 -76.983235
210 	 	 97 	 43.68899938 	 -76.9637116
211 	 	 97 	 43.69113047 	 -76.94418711
212 	 	 97 	 43.69325905 	 -76.92466142
213 	 	 97 	 43.6955919 	 -76.90517626
214 	 	 97 	 43.69812997 	 -76.88573263
215 	 	 97 	 43.70066465 	 -76.86628759
216 	 	 97 	 43.70319596 	 -76.84684116
217 	 	 97 	 43.70555141 	 -76.82740406
218 	 	 97 	 43.70773193 	 -76.80797643
219 	 	 97 	 43.70990904 	 -76.78854639
220 	 	 97 	 43.71208192 	 -76.76911649
221 	 	 97 	 43.71416385 	 -76.74970281
222 	 	 97 	 43.71615211 	 -76.73030438
223 	 	 97 	 43.71813795 	 -76.71090609
224 	 	 97 	 43.72012039 	 -76.69150553
225 	 	 97 	 43.72203989 	 -76.67212314
226 	 	 97 	 43.72389635 	 -76.6527565
227 	 	 97 	 43.72574947 	 -76.63338892
228 	 	 97 	 43.72760015 	 -76.61402033
229 	 	 97 	 43.72938489 	 -76.5946616
230 	 	 97 	 43.73110378 	 -76.57531529
231 	 	 97 	 43.73281934 	 -76.55596813
232 	 	 97 	 43.73453157 	 -76.53662012
233 	 	 97 	 43.73614592 	 -76.51727089
234 	 	 97 	 43.73766235 	 -76.49791929
235 	 	 97 	 43.7391746 	 -76.47856828
236 	 	 97 	 43.74068442 	 -76.45921649
237 	 	 97 	 43.74202523 	 -76.43984059
238 	 	 97 	 43.74319621 	 -76.42044329
239 	 	 97 	 43.74436386 	 -76.4010455
240 	 	 97 	 43.74552908 	 -76.38164716
241 	 	 97 	 43.74638963 	 -76.36218845
242 	 	 97 	 43.74694561 	 -76.34267215
243 	 	 97 	 43.74749822 	 -76.32315577
244 	 	 97 	 43.74804748 	 -76.30363931
245 	 	 97 	 43.74864524 	 -76.28376601
246 	 	 97 	 43.74929137 	 -76.26353706
247 	 	 97 	 43.74993383 	 -76.24330675
248 	 	 97 	 43.75057273 	 -76.22307755
37 	 	 98 	 43.46337027 	 -79.62863709
38 	 	 98 	 43.46681119 	 -79.61797824
39 	 	 98 	 43.4702511 	 -79.6073182
40 	 	 98 	 43.47368998 	 -79.59665573
41 	 	 98 	 43.47712066 	 -79.58599348
42 	 	 98 	 43.48054134 	 -79.57533149
43 	 	 98 	 43.48396189 	 -79.56466706
44 	 	 98 	 43.48738145 	 -79.55400269
45 	 	 98 	 43.49082796 	 -79.54320042
46 	 	 98 	 43.4943014 	 -79.53226145
47 	 	 98 	 43.49777378 	 -79.52132126
48 	 	 98 	 43.5012451 	 -79.51037983
49 	 	 98 	 43.50530998 	 -79.49829921
50 	 	 98 	 43.50996807 	 -79.48508007
51 	 	 98 	 43.5146246 	 -79.47185892
52 	 	 98 	 43.51927955 	 -79.45863454
53 	 	 98 	 43.52389757 	 -79.44538927
54 	 	 98 	 43.5284786 	 -79.43212065
55 	 	 98 	 43.53305808 	 -79.41885129
56 	 	 98 	 43.53763687 	 -79.4055787
57 	 	 98 	 43.54217163 	 -79.39229536
58 	 	 98 	 43.5466633 	 -79.37900251
59 	 	 98 	 43.55115336 	 -79.36570649
60 	 	 98 	 43.55564096 	 -79.35240979
61 	 	 98 	 43.56007287 	 -79.33910521
62 	 	 98 	 43.56444638 	 -79.32579286
63 	 	 98 	 43.56881923 	 -79.31247983
64 	 	 98 	 43.57319049 	 -79.29916492
65 	 	 98 	 43.57748715 	 -79.28584276
66 	 	 98 	 43.58171011 	 -79.27251337
67 	 	 98 	 43.58593148 	 -79.25918216
68 	 	 98 	 43.59015038 	 -79.24585039
69 	 	 98 	 43.59427481 	 -79.23250836
70 	 	 98 	 43.59830483 	 -79.21915863
71 	 	 98 	 43.60233235 	 -79.20580717
72 	 	 98 	 43.60635915 	 -79.19245271
73 	 	 98 	 43.61026177 	 -79.17908783
74 	 	 98 	 43.61404109 	 -79.16571132
75 	 	 98 	 43.6178197 	 -79.15233315
76 	 	 98 	 43.62159581 	 -79.13895339
77 	 	 98 	 43.6252053 	 -79.12555605
78 	 	 98 	 43.62864635 	 -79.1121413
79 	 	 98 	 43.63208579 	 -79.09872507
80 	 	 98 	 43.63552453 	 -79.08530733
81 	 	 98 	 43.63872258 	 -79.0718598
82 	 	 98 	 43.64168084 	 -79.05838261
83 	 	 98 	 43.64463658 	 -79.04490418
84 	 	 98 	 43.6475916 	 -79.03142445
85 	 	 98 	 43.65029479 	 -79.01805213
86 	 	 98 	 43.6527471 	 -79.00478859
87 	 	 98 	 43.65519785 	 -78.99152403
88 	 	 98 	 43.65764702 	 -78.9782572
89 	 	 98 	 43.66118233 	 -78.96393065
90 	 	 98 	 43.66580513 	 -78.94854214
91 	 	 98 	 43.67042491 	 -78.93315136
92 	 	 98 	 43.67504347 	 -78.91775825
93 	 	 98 	 43.67949291 	 -78.90238852
94 	 	 98 	 43.68377411 	 -78.88704102
95 	 	 98 	 43.6880532 	 -78.8716914
96 	 	 98 	 43.6923302 	 -78.85634091
97 	 	 98 	 43.696172 	 -78.84089217
98 	 	 98 	 43.69957856 	 -78.8253455
99 	 	 98 	 43.70298207 	 -78.80979718
100 	 	 98 	 43.70638434 	 -78.79424838
101 	 	 98 	 43.70943453 	 -78.77862146
102 	 	 98 	 43.71213264 	 -78.76291792
103 	 	 98 	 43.71482948 	 -78.74721427
104 	 	 98 	 43.7175232 	 -78.73150809
105 	 	 98 	 43.72000669 	 -78.71575263
106 	 	 98 	 43.72227815 	 -78.69994935
107 	 	 98 	 43.72454738 	 -78.68414374
108 	 	 98 	 43.72681531 	 -78.66833822
109 	 	 98 	 43.72890066 	 -78.65247284
110 	 	 98 	 43.73080428 	 -78.63654771
111 	 	 98 	 43.73270659 	 -78.62062286
112 	 	 98 	 43.73460572 	 -78.6046959
113 	 	 98 	 43.73621241 	 -78.58866916
114 	 	 98 	 43.7375248 	 -78.5725417
115 	 	 98 	 43.73883578 	 -78.5564136
116 	 	 98 	 43.74014447 	 -78.5402849
117 	 	 98 	 43.74112574 	 -78.52402619
118 	 	 98 	 43.74178046 	 -78.50763894
119 	 	 98 	 43.74243281 	 -78.49125144
120 	 	 98 	 43.74308281 	 -78.47486369
121 	 	 98 	 43.74337651 	 -78.45830937
122 	 	 98 	 43.74331569 	 -78.44159116
123 	 	 98 	 43.74325151 	 -78.4248719
124 	 	 98 	 43.74318577 	 -78.40815275
125 	 	 98 	 43.74338819 	 -78.39157351
126 	 	 98 	 43.7438588 	 -78.37513395
127 	 	 98 	 43.74432702 	 -78.358693
128 	 	 98 	 43.74479379 	 -78.34225312
129 	 	 98 	 43.7467228 	 -78.32484122
130 	 	 98 	 43.75011449 	 -78.30645715
131 	 	 98 	 43.75350404 	 -78.28806985
132 	 	 98 	 43.75688971 	 -78.2696819
133 	 	 98 	 43.76003921 	 -78.25103189
134 	 	 98 	 43.76295068 	 -78.23212257
135 	 	 98 	 43.76585984 	 -78.21321028
136 	 	 98 	 43.76876494 	 -78.19429759
137 	 	 98 	 43.77104423 	 -78.17510815
138 	 	 98 	 43.77269844 	 -78.15564125
139 	 	 98 	 43.77434933 	 -78.13617469
140 	 	 98 	 43.77599687 	 -78.11670723
141 	 	 98 	 43.7771263 	 -78.09703516
142 	 	 98 	 43.77773931 	 -78.0771589
143 	 	 98 	 43.77834795 	 -78.05728247
144 	 	 98 	 43.77895312 	 -78.03740581
145 	 	 98 	 43.77901867 	 -78.01751213
146 	 	 98 	 43.7785419 	 -77.99760084
147 	 	 98 	 43.77806255 	 -77.97769002
148 	 	 98 	 43.77757885 	 -77.95777975
149 	 	 98 	 43.77663483 	 -77.93812445
150 	 	 98 	 43.77522885 	 -77.91872464
151 	 	 98 	 43.7738205 	 -77.89932587
152 	 	 98 	 43.77240884 	 -77.87992697
153 	 	 98 	 43.77061604 	 -77.86093161
154 	 	 98 	 43.7684441 	 -77.84234003
155 	 	 98 	 43.76626823 	 -77.82374877
156 	 	 98 	 43.76409028 	 -77.80515899
157 	 	 98 	 43.76154796 	 -77.78700624
158 	 	 98 	 43.75864242 	 -77.76929197
159 	 	 98 	 43.75573325 	 -77.75157839
160 	 	 98 	 43.75282232 	 -77.73386787
161 	 	 98 	 43.7494782 	 -77.7165616
162 	 	 98 	 43.7457011 	 -77.69965985
163 	 	 98 	 43.74192069 	 -77.68276166
164 	 	 98 	 43.73813871 	 -77.66586445
165 	 	 98 	 43.73499683 	 -77.64926641
166 	 	 98 	 43.73249596 	 -77.63296318
167 	 	 98 	 43.72999285 	 -77.61666269
168 	 	 98 	 43.72748744 	 -77.6003637
169 	 	 98 	 43.72607339 	 -77.58378673
170 	 	 98 	 43.72574966 	 -77.56693219
171 	 	 98 	 43.72542436 	 -77.55007794
172 	 	 98 	 43.72509657 	 -77.53322403
173 	 	 98 	 43.72464333 	 -77.5165601
174 	 	 98 	 43.7240656 	 -77.50008493
175 	 	 98 	 43.7234855 	 -77.48361023
176 	 	 98 	 43.72290304 	 -77.46713601
177 	 	 98 	 43.72210517 	 -77.45096285
178 	 	 98 	 43.72109207 	 -77.43509216
179 	 	 98 	 43.72007589 	 -77.4192222
180 	 	 98 	 43.71905841 	 -77.40335286
181 	 	 98 	 43.7180033 	 -77.38778674
182 	 	 98 	 43.71691073 	 -77.37252507
183 	 	 98 	 43.71581609 	 -77.35726285
184 	 	 98 	 43.71472037 	 -77.34200251
185 	 	 98 	 43.7136921 	 -77.32699927
186 	 	 98 	 43.71273411 	 -77.31225412
187 	 	 98 	 43.71177334 	 -77.29750964
188 	 	 98 	 43.71081157 	 -77.28276569
189 	 	 98 	 43.70996119 	 -77.26821017
190 	 	 98 	 43.70922317 	 -77.25384292
191 	 	 98 	 43.70848335 	 -77.23947614
192 	 	 98 	 43.70774178 	 -77.22511108
193 	 	 98 	 43.70709946 	 -77.21086175
194 	 	 98 	 43.70655466 	 -77.19672818
195 	 	 98 	 43.70600901 	 -77.18259494
196 	 	 98 	 43.70546161 	 -77.16846207
197 	 	 98 	 43.70494515 	 -77.15439078
198 	 	 98 	 43.70446054 	 -77.140381
199 	 	 98 	 43.70397332 	 -77.12637161
200 	 	 98 	 43.70348528 	 -77.11236252
201 	 	 98 	 43.70290321 	 -77.09839204
202 	 	 98 	 43.70222801 	 -77.08446018
203 	 	 98 	 43.70155117 	 -77.07052999
204 	 	 98 	 43.7008726 	 -77.05659899
205 	 	 98 	 43.70039449 	 -77.04270848
206 	 	 98 	 43.70011681 	 -77.02885707
207 	 	 98 	 43.69983745 	 -77.0150059
208 	 	 98 	 43.69955638 	 -77.00115375
209 	 	 98 	 43.70052908 	 -76.98449913
210 	 	 98 	 43.70275327 	 -76.96503729
211 	 	 98 	 43.70497412 	 -76.94557549
212 	 	 98 	 43.70719155 	 -76.92611124
213 	 	 98 	 43.70961681 	 -76.90668601
214 	 	 98 	 43.71224892 	 -76.88729717
215 	 	 98 	 43.71487771 	 -76.86790812
216 	 	 98 	 43.71750404 	 -76.84851753
217 	 	 98 	 43.71993814 	 -76.82913117
218 	 	 98 	 43.72218098 	 -76.80975039
219 	 	 98 	 43.72442046 	 -76.79036841
220 	 	 98 	 43.72665654 	 -76.77098399
221 	 	 98 	 43.72879261 	 -76.7516139
222 	 	 98 	 43.7308286 	 -76.73225577
223 	 	 98 	 43.73286039 	 -76.71289788
224 	 	 98 	 43.73488969 	 -76.69353763
225 	 	 98 	 43.73685232 	 -76.67419206
226 	 	 98 	 43.7387482 	 -76.65485876
227 	 	 98 	 43.7406399 	 -76.6355258
228 	 	 98 	 43.74252916 	 -76.61619181
229 	 	 98 	 43.74434971 	 -76.59686538
230 	 	 98 	 43.74610163 	 -76.57754906
231 	 	 98 	 43.74785018 	 -76.55823064
232 	 	 98 	 43.74959541 	 -76.53891134
233 	 	 98 	 43.75123818 	 -76.51958866
234 	 	 98 	 43.75277851 	 -76.50026269
235 	 	 98 	 43.75431551 	 -76.48093599
236 	 	 98 	 43.75584829 	 -76.46160863
237 	 	 98 	 43.7572021 	 -76.44225541
238 	 	 98 	 43.75837602 	 -76.42287656
239 	 	 98 	 43.75954661 	 -76.40349723
240 	 	 98 	 43.76071392 	 -76.38411865
241 	 	 98 	 43.76155031 	 -76.3646755
242 	 	 98 	 43.76205669 	 -76.34516928
243 	 	 98 	 43.76255972 	 -76.32566301
244 	 	 98 	 43.76306034 	 -76.30615787
245 	 	 98 	 43.76361653 	 -76.28655364
246 	 	 98 	 43.76422918 	 -76.26685144
247 	 	 98 	 43.76483931 	 -76.24714906
248 	 	 98 	 43.76544511 	 -76.22744665
39 	 	 99 	 43.48122781 	 -79.61411062
40 	 	 99 	 43.48466821 	 -79.60344779
41 	 	 99 	 43.4881013 	 -79.59278392
42 	 	 99 	 43.49152709 	 -79.58212025
43 	 	 99 	 43.49495186 	 -79.57145539
44 	 	 99 	 43.49837562 	 -79.56078934
45 	 	 99 	 43.5018347 	 -79.55000497
46 	 	 99 	 43.50533088 	 -79.53910342
47 	 	 99 	 43.50882509 	 -79.52820066
48 	 	 99 	 43.51231825 	 -79.51729667
49 	 	 99 	 43.51639907 	 -79.50520894
50 	 	 99 	 43.52106809 	 -79.49193935
51 	 	 99 	 43.52573464 	 -79.47866777
52 	 	 99 	 43.53039959 	 -79.46539294
53 	 	 99 	 43.5350376 	 -79.45210436
54 	 	 99 	 43.53965042 	 -79.43879954
55 	 	 99 	 43.54426167 	 -79.42549273
56 	 	 99 	 43.54887042 	 -79.41218394
57 	 	 99 	 43.55344147 	 -79.39886545
58 	 	 99 	 43.55797392 	 -79.38553854
59 	 	 99 	 43.56250569 	 -79.37220965
60 	 	 99 	 43.56703496 	 -79.35887882
61 	 	 99 	 43.57151123 	 -79.34554
62 	 	 99 	 43.57593362 	 -79.33219449
63 	 	 99 	 43.58035532 	 -79.31884705
64 	 	 99 	 43.58477542 	 -79.30549768
65 	 	 99 	 43.58912451 	 -79.29214094
66 	 	 99 	 43.59340258 	 -79.27877561
67 	 	 99 	 43.59767903 	 -79.26540719
68 	 	 99 	 43.6019548 	 -79.25203813
69 	 	 99 	 43.6061379 	 -79.23865873
70 	 	 99 	 43.61023012 	 -79.22526898
71 	 	 99 	 43.61431985 	 -79.21187748
72 	 	 99 	 43.61840885 	 -79.19848295
73 	 	 99 	 43.62237631 	 -79.18507537
74 	 	 99 	 43.62622314 	 -79.17165482
75 	 	 99 	 43.63006926 	 -79.15823256
76 	 	 99 	 43.63391284 	 -79.14480743
77 	 	 99 	 43.63758977 	 -79.13136343
78 	 	 99 	 43.64109909 	 -79.11789823
79 	 	 99 	 43.64460679 	 -79.10443151
80 	 	 99 	 43.64811377 	 -79.09096323
81 	 	 99 	 43.65137275 	 -79.07745914
82 	 	 99 	 43.65438464 	 -79.06392061
83 	 	 99 	 43.6573958 	 -79.05038074
84 	 	 99 	 43.66040443 	 -79.0368396
85 	 	 99 	 43.66314199 	 -79.02338786
86 	 	 99 	 43.6656076 	 -79.01002575
87 	 	 99 	 43.66807252 	 -78.99666256
88 	 	 99 	 43.67053496 	 -78.98329836
89 	 	 99 	 43.67416087 	 -78.96891758
