I	J	XCent	YCent	CUE	CVE	CUN	CVN	WNDSHLT	lat	lon
201	97	814459.6	4844782.3	0.99844	-0.05586	0.05586	0.99844	1	43.68943897	-77.09822782
202	97	815596.1	4844761.9	0.99803	-0.06281	0.06281	0.99803	1	43.68877387	-77.08417063
203	97	816732.6	4844741.4	0.99756	-0.06977	0.06977	0.99756	1	43.68810615	-77.07011393
204	97	817869.1	4844720.9	0.99705	-0.07673	0.07673	0.99705	1	43.68743671	-77.05605767
205	97	819002.8	4844719.6	0.99643	-0.08445	0.08445	0.99643	1	43.68693921	-77.04202515
206	97	820133.6	4844737.6	0.99568	-0.09289	0.09289	0.99568	1	43.68661461	-77.02801743
207	97	821264.5	4844755.6	0.99486	-0.10126	0.10126	0.99486	1	43.68628825	-77.01400874
208	97	822395.4	4844773.6	0.99398	-0.10955	0.10955	0.99398	1	43.68596017	-77.00000034
209	97	823741.9	4844939.4	0.99334	-0.11522	0.11522	0.99334	1	43.686864	-76.983235
210	97	825304	4845253.1	0.99298	-0.11826	0.11826	0.99298	1	43.68899938	-76.9637116
211	97	826866.1	4845566.7	0.99262	-0.12126	0.12126	0.99262	1	43.69113047	-76.94418711
212	97	828428.2	4845880.4	0.99225	-0.12422	0.12422	0.99225	1	43.69325905	-76.92466142
213	97	829985.8	4846217	0.99191	-0.12697	0.12697	0.99191	1	43.6955919	-76.90517626
214	97	831538.8	4846576.6	0.99158	-0.12951	0.12951	0.99158	1	43.69812997	-76.88573263
215	97	833091.8	4846936.2	0.99125	-0.13202	0.13202	0.99125	1	43.70066465	-76.86628759
216	97	834644.8	4847295.8	0.99092	-0.13449	0.13449	0.99092	1	43.70319596	-76.84684116
217	97	836197.9	4847636.2	0.9906	-0.1368	0.1368	0.9906	1	43.70555141	-76.82740406
218	97	837751.1	4847957.5	0.9903	-0.13898	0.13898	0.9903	1	43.70773193	-76.80797643
219	97	839304.4	4848278.8	0.98999	-0.14113	0.14113	0.98999	1	43.70990904	-76.78854639
220	97	840857.6	4848600	0.98968	-0.14326	0.14326	0.98968	1	43.71208192	-76.76911649
221	97	842409.9	4848911.4	0.98939	-0.14527	0.14527	0.98939	1	43.71416385	-76.74970281
222	97	843961.4	4849212.7	0.98912	-0.14714	0.14714	0.98912	1	43.71615211	-76.73030438
223	97	845512.8	4849514.1	0.98884	-0.14901	0.14901	0.98884	1	43.71813795	-76.71090609
224	97	847064.3	4849815.5	0.98856	-0.15085	0.15085	0.98856	1	43.72012039	-76.69150553
225	97	848614.6	4850110.2	0.98829	-0.15259	0.15259	0.98829	1	43.72203989	-76.67212314
226	97	850163.9	4850398.2	0.98804	-0.1542	0.1542	0.98804	1	43.72389635	-76.6527565
227	97	851713.2	4850686.2	0.98779	-0.15581	0.15581	0.98779	1	43.72574947	-76.63338892
228	97	853262.5	4850974.3	0.98753	-0.1574	0.1574	0.98753	1	43.72760015	-76.61402033
229	97	854811.3	4851255.4	0.9873	-0.15889	0.15889	0.9873	1	43.72938489	-76.5946616
230	97	856359.4	4851529.5	0.98707	-0.16028	0.16028	0.98707	1	43.73110378	-76.57531529
231	97	857907.5	4851803.6	0.98685	-0.16166	0.16166	0.98685	1	43.73281934	-76.55596813
232	97	859455.6	4852077.7	0.98662	-0.16303	0.16303	0.98662	1	43.73453157	-76.53662012
233	97	861004.3	4852341.3	0.98641	-0.16432	0.16432	0.98641	1	43.73614592	-76.51727089
234	97	862553.7	4852594.4	0.98621	-0.16553	0.16553	0.98621	1	43.73766235	-76.49791929
235	97	864103	4852847.4	0.986	-0.16673	0.16673	0.986	1	43.7391746	-76.47856828
236	97	865652.3	4853100.5	0.9858	-0.16793	0.16793	0.9858	1	43.74068442	-76.45921649
237	97	867204.5	4853335.3	0.9856	-0.16907	0.16907	0.9856	1	43.74202523	-76.43984059
238	97	868759.4	4853551.7	0.98541	-0.17017	0.17017	0.98541	1	43.74319621	-76.42044329
239	97	870314.3	4853768.1	0.98522	-0.17127	0.17127	0.98522	1	43.74436386	-76.4010455
240	97	871869.2	4853984.6	0.98503	-0.17237	0.17237	0.98503	1	43.74552908	-76.38164716
241	97	873430.8	4854167.9	0.98484	-0.17346	0.17346	0.98484	1	43.74638963	-76.36218845
242	97	874998.9	4854318	0.98465	-0.17457	0.17457	0.98465	1	43.74694561	-76.34267215
243	97	876567	4854468.1	0.98445	-0.17567	0.17567	0.98445	1	43.74749822	-76.32315577
244	97	878135.1	4854618.2	0.98425	-0.17679	0.17679	0.98425	1	43.74804748	-76.30363931
245	97	879731.6	4854775.7	0.9818	-0.18994	0.18994	0.9818	1	43.74864524	-76.28376601
246	97	881356.4	4854940.6	0.97662	-0.21498	0.21498	0.97662	1	43.74929137	-76.26353706
247	97	882981.3	4855105.5	0.97083	-0.23979	0.23979	0.97083	1	43.74993383	-76.24330675
248	97	884606.1	4855270.4	0.96444	-0.26432	0.26432	0.96444	1	43.75057273	-76.22307755
37	98	610934.5	4813186.7	0.90468	-0.4261	0.4261	0.90468	1	43.46337027	-79.62863709
38	98	611790.4	4813583.1	0.90469	-0.42606	0.42606	0.90469	1	43.46681119	-79.61797824
39	98	612646.3	4813979.5	0.90471	-0.42602	0.42602	0.90471	1	43.4702511	-79.6073182
40	98	613502.3	4814375.9	0.90473	-0.42599	0.42599	0.90473	1	43.47368998	-79.59665573
41	98	614358.2	4814771.5	0.90476	-0.42592	0.42592	0.90476	1	43.47712066	-79.58599348
42	98	615214	4815166.1	0.9048	-0.42584	0.42584	0.9048	1	43.48054134	-79.57533149
43	98	616069.9	4815560.8	0.90484	-0.42575	0.42575	0.90484	1	43.48396189	-79.56466706
44	98	616925.7	4815955.5	0.90488	-0.42567	0.42567	0.90488	1	43.48738145	-79.55400269
45	98	617792.5	4816353.5	0.9046	-0.42626	0.42626	0.9046	1	43.49082796	-79.54320042
46	98	618670.2	4816754.8	0.904	-0.42754	0.42754	0.904	1	43.4943014	-79.53226145
47	98	619547.9	4817156.1	0.9034	-0.4288	0.4288	0.9034	1	43.49777378	-79.52132126
48	98	620425.6	4817557.4	0.9028	-0.43006	0.43006	0.9028	1	43.5012451	-79.51037983
49	98	621394.1	4818026.4	0.90314	-0.42935	0.42935	0.90314	1	43.50530998	-79.49829921
50	98	622453.3	4818563.1	0.90441	-0.42667	0.42667	0.90441	1	43.50996807	-79.48508007
51	98	623512.5	4819099.8	0.90567	-0.42398	0.42398	0.90567	1	43.5146246	-79.47185892
52	98	624571.8	4819636.5	0.90693	-0.42129	0.42129	0.90693	1	43.51927955	-79.45863454
53	98	625632.7	4820169.3	0.90816	-0.41862	0.41862	0.90816	1	43.52389757	-79.44538927
54	98	626695.4	4820698.2	0.90937	-0.41599	0.41599	0.90937	1	43.5284786	-79.43212065
55	98	627758	4821227.1	0.91056	-0.41337	0.41337	0.91056	1	43.53305808	-79.41885129
56	98	628820.7	4821756.1	0.91175	-0.41075	0.41075	0.91175	1	43.53763687	-79.4055787
57	98	629884.2	4822280.4	0.91295	-0.40807	0.40807	0.91295	1	43.54217163	-79.39229536
58	98	630948.4	4822800.1	0.91417	-0.40533	0.40533	0.91417	1	43.5466633	-79.37900251
59	98	632012.7	4823319.8	0.91538	-0.4026	0.4026	0.91538	1	43.55115336	-79.36570649
60	98	633076.9	4823839.4	0.91657	-0.39988	0.39988	0.91657	1	43.55564096	-79.35240979
61	98	634141.7	4824353	0.9178	-0.39704	0.39704	0.9178	1	43.56007287	-79.33910521
62	98	635207.1	4824860.3	0.91907	-0.3941	0.3941	0.91907	1	43.56444638	-79.32579286
63	98	636272.4	4825367.7	0.92032	-0.39117	0.39117	0.92032	1	43.56881923	-79.31247983
64	98	637337.7	4825875.1	0.92155	-0.38825	0.38825	0.92155	1	43.57319049	-79.29916492
65	98	638403.6	4826374.4	0.92283	-0.3852	0.3852	0.92283	1	43.57748715	-79.28584276
66	98	639470.1	4826865.7	0.92416	-0.38201	0.38201	0.92416	1	43.58171011	-79.27251337
67	98	640536.6	4827357	0.92547	-0.37883	0.37883	0.92547	1	43.58593148	-79.25918216
68	98	641603	4827848.2	0.92675	-0.37567	0.37567	0.92675	1	43.59015038	-79.24585039
69	98	642670.3	4828329.1	0.92809	-0.37236	0.37236	0.92809	1	43.59427481	-79.23250836
70	98	643738.3	4828799.7	0.92947	-0.36891	0.36891	0.92947	1	43.59830483	-79.21915863
71	98	644806.3	4829270.2	0.93082	-0.36547	0.36547	0.93082	1	43.60233235	-79.20580717
72	98	645874.4	4829740.8	0.93216	-0.36206	0.36206	0.93216	1	43.60635915	-79.19245271
73	98	646943.5	4830197.8	0.93353	-0.35849	0.35849	0.93353	1	43.61026177	-79.17908783
74	98	648013.7	4830641.3	0.93495	-0.35479	0.35479	0.93495	1	43.61404109	-79.16571132
75	98	649083.9	4831084.9	0.93634	-0.3511	0.3511	0.93634	1	43.6178197	-79.15233315
76	98	650154.1	4831528.4	0.9377	-0.34744	0.34744	0.9377	1	43.62159581	-79.13895339
77	98	651226	4831953.6	0.9391	-0.34365	0.34365	0.9391	1	43.6252053	-79.12555605
78	98	652299.6	4832360.3	0.94052	-0.33974	0.33974	0.94052	1	43.62864635	-79.1121413
79	98	653373.2	4832767	0.94192	-0.33584	0.33584	0.94192	1	43.63208579	-79.09872507
80	98	654446.8	4833173.8	0.94329	-0.33198	0.33198	0.94329	1	43.63552453	-79.08530733
81	98	655523.3	4833554.1	0.94467	-0.32802	0.32802	0.94467	1	43.63872258	-79.0718598
82	98	656602.7	4833908	0.94607	-0.32398	0.32398	0.94607	1	43.64168084	-79.05838261
83	98	657682.1	4834261.8	0.94744	-0.31994	0.31994	0.94744	1	43.64463658	-79.04490418
84	98	658761.5	4834615.7	0.94878	-0.31593	0.31593	0.94878	1	43.6475916	-79.03142445
85	98	659832.8	4834941.6	0.95027	-0.31144	0.31144	0.95027	1	43.65029479	-79.01805213
86	98	660895.9	4835239.6	0.95189	-0.30645	0.30645	0.95189	1	43.6527471	-79.00478859
87	98	661959	4835537.6	0.95348	-0.30146	0.30146	0.95348	1	43.65519785	-78.99152403
88	98	663022.2	4835835.6	0.95505	-0.29645	0.29645	0.95505	1	43.65764702	-78.9782572
89	98	664167.8	4836256.5	0.95635	-0.29222	0.29222	0.95635	1	43.66118233	-78.96393065
90	98	665395.9	4836800.5	0.95738	-0.28882	0.28882	0.95738	1	43.66580513	-78.94854214
91	98	666624	4837344.4	0.95838	-0.2855	0.2855	0.95838	1	43.67042491	-78.93315136
92	98	667852.1	4837888.4	0.95934	-0.28225	0.28225	0.95934	1	43.67504347	-78.91775825
93	98	669078.6	4838413.8	0.96041	-0.27859	0.27859	0.96041	1	43.67949291	-78.90238852
94	98	670303.6	4838920.7	0.96159	-0.27449	0.27449	0.96159	1	43.68377411	-78.88704102
95	98	671528.6	4839427.6	0.96274	-0.27042	0.27042	0.96274	1	43.6880532	-78.8716914
96	98	672753.5	4839934.5	0.96387	-0.26638	0.26638	0.96387	1	43.6923302	-78.85634091
97	98	673987.4	4840393.5	0.96501	-0.26223	0.26223	0.96501	1	43.696172	-78.84089217
98	98	675230.3	4840804.6	0.96615	-0.25796	0.25796	0.96615	1	43.69957856	-78.8253455
99	98	676473.2	4841215.6	0.96729	-0.25369	0.25369	0.96729	1	43.70298207	-78.80979718
100	98	677716	4841626.7	0.9684	-0.24941	0.24941	0.9684	1	43.70638434	-78.79424838
101	98	678966	4841999.1	0.96949	-0.24515	0.24515	0.96949	1	43.70943453	-78.77862146
102	98	680223.1	4842332.8	0.97055	-0.24089	0.24089	0.97055	1	43.71213264	-78.76291792
103	98	681480.1	4842666.6	0.97161	-0.23661	0.23661	0.97161	1	43.71482948	-78.74721427
104	98	682737.2	4843000.3	0.97265	-0.2323	0.2323	0.97265	1	43.7175232	-78.73150809
105	98	683998.8	4843311	0.97367	-0.22797	0.22797	0.97367	1	43.72000669	-78.71575263
106	98	685264.8	4843598.5	0.97467	-0.22366	0.22366	0.97467	1	43.72227815	-78.69994935
107	98	686530.9	4843886	0.97565	-0.21933	0.21933	0.97565	1	43.72454738	-78.68414374
108	98	687796.9	4844173.6	0.97662	-0.21499	0.21499	0.97662	1	43.72681531	-78.66833822
109	98	689068.2	4844441.3	0.97757	-0.21063	0.21063	0.97757	1	43.72890066	-78.65247284
110	98	690344.8	4844689.2	0.9785	-0.20624	0.20624	0.9785	1	43.73080428	-78.63654771
111	98	691621.3	4844937.2	0.97941	-0.20188	0.20188	0.97941	1	43.73270659	-78.62062286
112	98	692897.9	4845185.1	0.9803	-0.19754	0.19754	0.9803	1	43.73460572	-78.6046959
113	98	694183.4	4845401	0.98115	-0.19327	0.19327	0.98115	1	43.73621241	-78.58866916
114	98	695477.9	4845584.7	0.98197	-0.18906	0.18906	0.98197	1	43.7375248	-78.5725417
115	98	696772.4	4845768.5	0.98277	-0.18486	0.18486	0.98277	1	43.73883578	-78.5564136
116	98	698066.9	4845952.3	0.98354	-0.18066	0.18066	0.98354	1	43.74014447	-78.5402849
117	98	699372.9	4846100.3	0.98429	-0.17655	0.17655	0.98429	1	43.74112574	-78.52402619
118	98	700690.3	4846212.6	0.98501	-0.17252	0.17252	0.98501	1	43.74178046	-78.50763894
119	98	702007.7	4846324.9	0.98571	-0.16848	0.16848	0.98571	1	43.74243281	-78.49125144
120	98	703325.1	4846437.2	0.98639	-0.16444	0.16444	0.98639	1	43.74308281	-78.47486369
121	98	704657.1	4846510.6	0.98703	-0.16051	0.16051	0.98703	1	43.74337651	-78.45830937
122	98	706003.5	4846545.3	0.98765	-0.1567	0.1567	0.98765	1	43.74331569	-78.44159116
123	98	707350	4846579.9	0.98824	-0.15289	0.15289	0.98824	1	43.74325151	-78.4248719
124	98	708696.5	4846614.6	0.98883	-0.14908	0.14908	0.98883	1	43.74318577	-78.40815275
125	98	710030.8	4846679	0.98923	-0.14638	0.14638	0.98923	1	43.74338819	-78.39157351
126	98	711352.9	4846773.1	0.98946	-0.14478	0.14478	0.98946	1	43.7438588	-78.37513395
127	98	712675.1	4846867.2	0.9897	-0.14315	0.14315	0.9897	1	43.74432702	-78.358693
128	98	713997.2	4846961.4	0.98994	-0.14148	0.14148	0.98994	1	43.74479379	-78.34225312
129	98	715392.3	4847220.8	0.99049	-0.13757	0.13757	0.99049	1	43.7467228	-78.32484122
130	98	716860.3	4847645.5	0.99131	-0.13157	0.13157	0.99131	1	43.75011449	-78.30645715
131	98	718328.4	4848070.3	0.99205	-0.12584	0.12584	0.99205	1	43.75350404	-78.28806985
132	98	719796.4	4848495	0.99273	-0.12035	0.12035	0.99273	1	43.75688971	-78.2696819
133	98	721286.2	4848894.5	0.99351	-0.11377	0.11377	0.99351	1	43.76003921	-78.25103189
134	98	722797.6	4849268.6	0.99436	-0.10606	0.10606	0.99436	1	43.76295068	-78.23212257
135	98	724309.1	4849642.8	0.99513	-0.09853	0.09853	0.99513	1	43.76585984	-78.21321028
136	98	725820.5	4850016.9	0.99583	-0.09118	0.09118	0.99583	1	43.76876494	-78.19429759
137	98	727356.4	4850322.6	0.99657	-0.08281	0.08281	0.99657	1	43.77104423	-78.17510815
138	98	728916.9	4850560	0.9973	-0.0734	0.0734	0.9973	1	43.77269844	-78.15564125
139	98	730477.3	4850797.4	0.99794	-0.06408	0.06408	0.99794	1	43.77434933	-78.13617469
140	98	732037.7	4851034.8	0.99849	-0.05487	0.05487	0.99849	1	43.77599687	-78.11670723
141	98	733616.5	4851215.6	0.99902	-0.04419	0.04419	0.99902	1	43.7771263	-78.09703516
142	98	735213.7	4851340	0.99949	-0.03204	0.03204	0.99949	1	43.77773931	-78.0771589
143	98	736810.9	4851464.3	0.9998	-0.01998	0.01998	0.9998	1	43.77834795	-78.05728247
144	98	738408.1	4851588.6	0.99997	-0.00801	0.00801	0.99997	1	43.77895312	-78.03740581
145	98	740008.8	4851653.4	0.99999	0.00456	-0.00456	0.99999	1	43.77901867	-78.01751213
146	98	741613.1	4851658.4	0.99984	0.01778	-0.01778	0.99984	1	43.7785419	-77.99760084
147	98	743217.4	4851663.5	0.99952	0.03101	-0.03101	0.99952	1	43.77806255	-77.97769002
148	98	744821.7	4851668.5	0.99902	0.04425	-0.04425	0.99902	1	43.77757885	-77.95777975
149	98	746407.4	4851622	0.99843	0.05594	-0.05594	0.99843	1	43.77663483	-77.93812445
150	98	747974.5	4851523.8	0.99781	0.06612	-0.06612	0.99781	1	43.77522885	-77.91872464
151	98	749541.6	4851425.7	0.99708	0.07635	-0.07635	0.99708	1	43.7738205	-77.89932587
152	98	751108.8	4851327.6	0.99624	0.08663	-0.08663	0.99624	1	43.77240884	-77.87992697
153	98	752645.2	4851186.3	0.99551	0.09463	-0.09463	0.99551	1	43.77061604	-77.86093161
154	98	754150.8	4851002	0.99495	0.10034	-0.10034	0.99495	1	43.7684441	-77.84234003
155	98	755656.5	4850817.6	0.99436	0.10609	-0.10609	0.99436	1	43.76626823	-77.82374877
156	98	757162.2	4850633.3	0.99372	0.11189	-0.11189	0.99372	1	43.76409028	-77.80515899
157	98	758634.4	4850407.5	0.99331	0.11547	-0.11547	0.99331	1	43.76154796	-77.78700624
158	98	760073	4850140.3	0.99315	0.11681	-0.11681	0.99315	1	43.75864242	-77.76929197
159	98	761511.7	4849873	0.99299	0.11816	-0.11816	0.99299	1	43.75573325	-77.75157839
160	98	762950.3	4849605.8	0.99283	0.11953	-0.11953	0.99283	1	43.75282232	-77.73386787
161	98	764358.4	4849289.5	0.99291	0.11891	-0.11891	0.99291	1	43.7494782	-77.7165616
162	98	765736	4848924.1	0.99322	0.11625	-0.11625	0.99322	1	43.7457011	-77.69965985
163	98	767113.5	4848558.6	0.99353	0.11353	-0.11353	0.99353	1	43.74192069	-77.68276166
164	98	768491.1	4848193.2	0.99385	0.11076	-0.11076	0.99385	1	43.73813871	-77.66586445
165	98	769841.9	4847898.2	0.99438	0.10584	-0.10584	0.99438	1	43.73499683	-77.64926641
166	98	771166.2	4847673.7	0.99511	0.09872	-0.09872	0.99511	1	43.73249596	-77.63296318
167	98	772490.4	4847449.2	0.99581	0.09143	-0.09143	0.99581	1	43.72999285	-77.61666269
168	98	773814.6	4847224.7	0.99647	0.08397	-0.08397	0.99647	1	43.72748744	-77.6003637
169	98	775156.3	4847122.6	0.99662	0.08216	-0.08216	0.99662	1	43.72607339	-77.58378673
170	98	776515.4	4847142.8	0.99629	0.08609	-0.08609	0.99629	1	43.72574966	-77.56693219
171	98	777874.5	4847163.1	0.99594	0.08997	-0.08997	0.99594	1	43.72542436	-77.55007794
172	98	779233.6	4847183.4	0.99559	0.09381	-0.09381	0.99559	1	43.72509657	-77.53322403
173	98	780578	4847189.4	0.99531	0.0967	-0.0967	0.99531	1	43.72464333	-77.5165601
174	98	781907.8	4847181.2	0.99512	0.09866	-0.09866	0.99512	1	43.7240656	-77.50008493
175	98	783237.6	4847173	0.99492	0.10063	-0.10063	0.99492	1	43.7234855	-77.48361023
176	98	784567.4	4847164.8	0.99472	0.1026	-0.1026	0.99472	1	43.72290304	-77.46713601
177	98	785874	4847131.9	0.99468	0.10302	-0.10302	0.99468	1	43.72210517	-77.45096285
178	98	787157.3	4847074.3	0.9948	0.10187	-0.10187	0.9948	1	43.72109207	-77.43509216
179	98	788440.6	4847016.6	0.99492	0.1007	-0.1007	0.99492	1	43.72007589	-77.4192222
180	98	789723.9	4846959	0.99504	0.09952	-0.09952	0.99504	1	43.71905841	-77.40335286
181	98	790983	4846896.4	0.99532	0.09665	-0.09665	0.99532	1	43.7180033	-77.38778674
182	98	792217.8	4846828.8	0.99575	0.09207	-0.09207	0.99575	1	43.71691073	-77.37252507
183	98	793452.7	4846761.2	0.99617	0.08743	-0.08743	0.99617	1	43.71581609	-77.35726285
184	98	794687.5	4846693.7	0.99657	0.08274	-0.08274	0.99657	1	43.71472037	-77.34200251
185	98	795901.3	4846633	0.99705	0.07671	-0.07671	0.99705	1	43.7136921	-77.32699927
186	98	797094	4846579.4	0.99759	0.06936	-0.06936	0.99759	1	43.71273411	-77.31225412
187	98	798286.7	4846525.7	0.99808	0.06194	-0.06194	0.99808	1	43.71177334	-77.29750964
188	98	799479.4	4846472.1	0.99852	0.05447	-0.05447	0.99852	1	43.71081157	-77.28276569
189	98	800656.4	4846430.4	0.99893	0.04628	-0.04628	0.99893	1	43.70996119	-77.26821017
190	98	801817.7	4846400.7	0.9993	0.03739	-0.03739	0.9993	1	43.70922317	-77.25384292
191	98	802979	4846371	0.99959	0.02848	-0.02848	0.99959	1	43.70848335	-77.23947614
192	98	804140.2	4846341.3	0.99981	0.01955	-0.01955	0.99981	1	43.70774178	-77.22511108
193	98	805291.6	4846322.4	0.99994	0.0106	-0.0106	0.99994	1	43.70709946	-77.21086175
194	98	806433.2	4846314.1	1	0.00165	-0.00165	1	1	43.70655466	-77.19672818
195	98	807574.8	4846305.9	0.99997	-0.00729	0.00729	0.99997	1	43.70600901	-77.18259494
196	98	808716.4	4846297.7	0.99987	-0.0162	0.0162	0.99987	1	43.70546161	-77.16846207
197	98	809852.9	4846292.9	0.9997	-0.02464	0.02464	0.9997	1	43.70494515	-77.15439078
198	98	810984.3	4846291.6	0.99947	-0.03261	0.03261	0.99947	1	43.70446054	-77.140381
199	98	812115.7	4846290.2	0.99918	-0.04054	0.04054	0.99918	1	43.70397332	-77.12637161
200	98	813247.1	4846288.9	0.99883	-0.04845	0.04845	0.99883	1	43.70348528	-77.11236252
201	98	814375.9	4846277.2	0.99844	-0.05586	0.05586	0.99844	1	43.70290321	-77.09839204
202	98	815502.1	4846255.2	0.99803	-0.06281	0.06281	0.99803	1	43.70222801	-77.08446018
203	98	816628.2	4846233.2	0.99756	-0.06977	0.06977	0.99756	1	43.70155117	-77.07052999
204	98	817754.4	4846211.2	0.99705	-0.07673	0.07673	0.99705	1	43.7008726	-77.05659899
205	98	818876.3	4846211.5	0.99643	-0.08445	0.08445	0.99643	1	43.70039449	-77.04270848
206	98	819994	4846234.1	0.99568	-0.09289	0.09289	0.99568	1	43.70011681	-77.02885707
207	98	821111.7	4846256.7	0.99486	-0.10126	0.10126	0.99486	1	43.69983745	-77.0150059
208	98	822229.5	4846279.3	0.99398	-0.10955	0.10955	0.99398	1	43.69955638	-77.00115375
209	98	823566.4	4846452.3	0.99334	-0.11522	0.11522	0.99334	1	43.70052908	-76.98449913
210	98	825122.7	4846775.6	0.99298	-0.11826	0.11826	0.99298	1	43.70275327	-76.96503729
211	98	826678.9	4847098.9	0.99262	-0.12126	0.12126	0.99262	1	43.70497412	-76.94557549
212	98	828235.2	4847422.2	0.99225	-0.12422	0.12422	0.99225	1	43.70719155	-76.92611124
213	98	829787.1	4847768.8	0.99191	-0.12697	0.12697	0.99191	1	43.70961681	-76.90668601
214	98	831334.8	4848138.6	0.99158	-0.12951	0.12951	0.99158	1	43.71224892	-76.88729717
215	98	832882.4	4848508.4	0.99125	-0.13202	0.13202	0.99125	1	43.71487771	-76.86790812
216	98	834430	4848878.3	0.99092	-0.13449	0.13449	0.99092	1	43.71750404	-76.84851753
217	98	835978.2	4849227.2	0.9906	-0.1368	0.1368	0.9906	1	43.71993814	-76.82913117
218	98	837526.9	4849555.2	0.9903	-0.13898	0.13898	0.9903	1	43.72218098	-76.80975039
219	98	839075.6	4849883.2	0.98999	-0.14113	0.14113	0.98999	1	43.72442046	-76.79036841
220	98	840624.4	4850211.2	0.98968	-0.14326	0.14326	0.98968	1	43.72665654	-76.77098399
221	98	842172.5	4850528.4	0.98939	-0.14527	0.14527	0.98939	1	43.72879261	-76.7516139
222	98	843720.1	4850834.8	0.98912	-0.14714	0.14714	0.98912	1	43.7308286	-76.73225577
223	98	845267.6	4851141.1	0.98884	-0.14901	0.14901	0.98884	1	43.73286039	-76.71289788
224	98	846815.2	4851447.5	0.98856	-0.15085	0.15085	0.98856	1	43.73488969	-76.69353763
225	98	848361.9	4851746.8	0.98829	-0.15259	0.15259	0.98829	1	43.73685232	-76.67419206
226	98	849907.9	4852039	0.98804	-0.1542	0.1542	0.98804	1	43.7387482	-76.65485876
227	98	851453.8	4852331.1	0.98779	-0.15581	0.15581	0.98779	1	43.7406399	-76.6355258
228	98	852999.7	4852623.3	0.98753	-0.1574	0.1574	0.98753	1	43.74252916	-76.61619181
229	98	854545.3	4852908.2	0.9873	-0.15889	0.15889	0.9873	1	43.74434971	-76.59686538
230	98	856090.4	4853185.8	0.98707	-0.16028	0.16028	0.98707	1	43.74610163	-76.57754906
231	98	857635.6	4853463.4	0.98685	-0.16166	0.16166	0.98685	1	43.74785018	-76.55823064
232	98	859180.8	4853741	0.98662	-0.16303	0.16303	0.98662	1	43.74959541	-76.53891134
233	98	860726.8	4854007.6	0.98641	-0.16432	0.16432	0.98641	1	43.75123818	-76.51958866
234	98	862273.6	4854263.2	0.98621	-0.16553	0.16553	0.98621	1	43.75277851	-76.50026269
235	98	863820.4	4854518.8	0.986	-0.16673	0.16673	0.986	1	43.75431551	-76.48093599
236	98	865367.2	4854774.3	0.9858	-0.16793	0.16793	0.9858	1	43.75584829	-76.46160863
237	98	866917.1	4855010.4	0.9856	-0.16907	0.16907	0.9856	1	43.7572021	-76.44225541
238	98	868470.1	4855227	0.98541	-0.17017	0.17017	0.98541	1	43.75837602	-76.42287656
239	98	870023.1	4855443.6	0.98522	-0.17127	0.17127	0.98522	1	43.75954661	-76.40349723
