"I_Value","J_Value","TP_Base","TP_Slow_Settling","Conc_Change","Percent_Change"
195,47,6.0170391407155e-06,6.43465182292857e-06,4.17612682213075e-07,6.94050134038876
195,48,6.04065553488908e-06,6.45037835056428e-06,4.09722815675195e-07,6.78275417806486
195,49,6.06245248491177e-06,6.46417311145342e-06,4.01720626541646e-07,6.6263715475123
195,50,6.07568017585436e-06,6.46831358608324e-06,3.92633410228882e-07,6.46237785506328
195,51,6.0801667132182e-06,6.46382386548794e-06,3.83657152269734e-07,6.30997751156507
195,52,6.07283391218516e-06,6.44979218122899e-06,3.76958269043826e-07,6.20728764354081
195,53,6.07058609602973e-06,6.44173405817128e-06,3.71147962141549e-07,6.11387362390407
195,54,6.02084764977917e-06,6.39275549474405e-06,3.7190784496488e-07,6.17700142235821
195,55,5.99876375417807e-06,6.36801223663497e-06,3.69248482456896e-07,6.15540964085674
195,56,5.95925848756451e-06,6.32794672128512e-06,3.68688233720604e-07,6.18681392139584
195,57,5.91220668866299e-06,6.28148882242385e-06,3.69282133760862e-07,6.24609647813874
195,58,5.87044542044168e-06,6.23916139375069e-06,3.68715973309008e-07,6.28088580851275
195,59,5.83404744247673e-06,6.20091623204644e-06,3.66868789569708e-07,6.28840943079408
195,60,5.80491541768424e-06,6.16827537669451e-06,3.63359959010268e-07,6.25952202341
195,61,5.77579930904903e-06,6.13467773291632e-06,3.58878423867282e-07,6.21348500293321
195,62,5.73862553210347e-06,6.09274911766988e-06,3.54123585566413e-07,6.17087808893169
195,63,5.70170777791645e-06,6.04908154855366e-06,3.47373770637205e-07,6.0924513175269
195,64,5.65906702831853e-06,5.99799659539713e-06,3.38929567078594e-07,5.98914212152917
195,65,5.6110088735295e-06,5.93899858358782e-06,3.27989710058318e-07,5.84546767704544
195,66,5.54349253434339e-06,5.8598602663551e-06,3.16367732011713e-07,5.707011059395
195,67,5.27627253177343e-06,5.56511486138334e-06,2.88842329609906e-07,5.47436334780877
195,68,4.94293135488988e-06,5.20022604177939e-06,2.57294686889509e-07,5.20530568637122
195,69,4.62838306702906e-06,4.85934197058668e-06,2.30958903557621e-07,4.99005592693676
195,70,4.41364682046697e-06,4.62872640127898e-06,2.15079580812017e-07,4.87305825682856
195,71,4.30349655289319e-06,4.51395044365199e-06,2.10453890758799e-07,4.8902999728747
195,72,4.3146083044121e-06,4.52543235951453e-06,2.10824055102421e-07,4.88628492386743
195,73,4.36347409049631e-06,4.57434362033382e-06,2.1086952983751e-07,4.832606438452
195,74,4.40775465904153e-06,4.61046647615149e-06,2.02711817109957e-07,4.59898140415186
195,75,4.3704721974791e-06,4.55856707048952e-06,1.88094873010414e-07,4.30376546312106
195,76,4.30835871156887e-06,4.48920036433265e-06,1.80841652763775e-07,4.19746044539364
195,77,4.25801408709958e-06,4.43686303697177e-06,1.7884894987219e-07,4.20029023422081
195,78,4.21775803260971e-06,4.39985888078809e-06,1.82100848178379e-07,4.31747973142275
195,79,4.19448224420194e-06,4.3832942537847e-06,1.88812009582762e-07,4.50143780781902
195,80,4.1811522351054e-06,4.37585049439804e-06,1.94698259292636e-07,4.65656948957583
195,81,4.16837519878754e-06,4.36851087215473e-06,2.00135673367186e-07,4.80128740391218
195,82,4.13719499192666e-06,4.34663206760888e-06,2.09437075682217e-07,5.0622964615135
195,83,4.10591474064859e-06,4.32443675890681e-06,2.18522018258227e-07,5.3221275175263
195,84,4.07881316277781e-06,4.30537102147355e-06,2.26557858695742e-07,5.55450445152159
195,85,4.04649563279236e-06,4.28127850682358e-06,2.34782874031225e-07,5.8021284424125
195,86,4.0040172279987e-06,4.24760673922719e-06,2.43589511228492e-07,6.08362795057813
195,87,3.96572568206466e-06,4.21666845795698e-06,2.50942775892327e-07,6.32778956515417
195,88,3.93477512261597e-06,4.19106254412327e-06,2.56287421507295e-07,6.51339437504897
195,89,3.90278455597581e-06,4.16323518948047e-06,2.60450633504661e-07,6.67345659923419
195,90,3.86106512451079e-06,4.12554618378635e-06,2.64481059275568e-07,6.84995074536792
195,91,3.81046334041457e-06,4.07891002396354e-06,2.68446683548973e-07,7.04498795990953
195,92,3.75728768631234e-06,4.02898467655177e-06,2.71696990239434e-07,7.23120008162314
195,93,3.70766520063626e-06,3.98154179492849e-06,2.73876594292233e-07,7.38676712895312
195,94,3.66528365702834e-06,3.94006292481208e-06,2.74779267783742e-07,7.49680770973459
195,95,3.63919684787106e-06,3.91254206988378e-06,2.73345222012722e-07,7.51114142596132
195,96,3.60622766493179e-06,3.87968430004548e-06,2.73456635113689e-07,7.58289993094102
195,97,3.57796761818463e-06,3.8518624023709e-06,2.73894784186268e-07,7.65503809464982
195,98,3.55104725713318e-06,3.82693178835325e-06,2.75884531220072e-07,7.76910334453838
195,99,3.53023710886191e-06,3.80892197426874e-06,2.78684865406831e-07,7.89422514162722
195,100,3.52780193679791e-06,3.8084131119831e-06,2.80611175185186e-07,7.9542780522392
195,101,3.55265228790813e-06,3.83223596145399e-06,2.79583673545858e-07,7.86971678870611
195,102,3.60145077138441e-06,3.87724821848678e-06,2.75797447102377e-07,7.65795410265625
195,103,3.67518032362568e-06,3.94641483580926e-06,2.71234512183582e-07,7.38016881620657
195,104,3.78363506570167e-06,4.05505170419929e-06,2.71416638497612e-07,7.17343596262708
195,105,3.93261962017277e-06,4.20697460867814e-06,2.74354988505365e-07,6.97639271029503
195,106,4.06492245019763e-06,4.33975037594792e-06,2.74827925750287e-07,6.7609635636942
195,107,4.15243039242341e-06,4.43625322077423e-06,2.83822828350822e-07,6.83510141118052
195,108,4.05274749937234e-06,4.34313778896467e-06,2.90390289592324e-07,7.16526972473111
195,109,3.92433958040783e-06,4.22746006734087e-06,3.0312048693304e-07,7.72411461144599
195,130,1.10215830773086e-06,1.40281133553799e-06,3.0065302780713e-07,27.2785702106731
196,48,6.02721047471277e-06,6.44472356725601e-06,4.17513092543231e-07,6.92713643060769
196,49,6.04502429268905e-06,6.45682666799985e-06,4.11802375310799e-07,6.81225343972297
196,50,6.08074196861708e-06,6.48172135697678e-06,4.00979388359701e-07,6.59425100471571
196,51,6.08755408393336e-06,6.48212972009787e-06,3.94575636164518e-07,6.48167771036164
196,52,6.09370181336999e-06,6.48114973955671e-06,3.87447926186724e-07,6.35817009189122
196,53,6.0924007811991e-06,6.47336264592013e-06,3.8096186472103e-07,6.25306637568334
196,54,6.06545336268027e-06,6.44285910311737e-06,3.77405740437098e-07,6.22221815700064
196,55,6.02765112489578e-06,6.40338976154453e-06,3.75738636648748e-07,6.23358301373563
196,56,5.99225859332364e-06,6.36613094684435e-06,3.7387235352071e-07,6.23925599501439
196,57,5.98227825321374e-06,6.35191599940299e-06,3.69637746189255e-07,6.17887919189788
196,58,5.9486865211511e-06,6.31660986982752e-06,3.67923348676413e-07,6.18495103697645
196,59,5.89151977692381e-06,6.26023120275931e-06,3.687114258355e-07,6.25834147718023
196,60,5.851316927874e-06,6.21807521383744e-06,3.66758285963442e-07,6.26796139201264
196,61,5.82209077037987e-06,6.18497642790317e-06,3.62885657523293e-07,6.23290965110831
196,62,5.78403023610008e-06,6.14337022852851e-06,3.59339992428431e-07,6.21262299400977
196,63,5.74095838601352e-06,6.09601875112276e-06,3.55060365109239e-07,6.18468801261927
196,64,5.70067186345113e-06,6.04898787059938e-06,3.48316007148242e-07,6.11008694223235
196,65,5.66141579838586e-06,6.00010662310524e-06,3.38690824719379e-07,5.98244037853471
196,66,5.60719809072907e-06,5.93526874581585e-06,3.28070655086776e-07,5.85088398480531
196,67,5.36140396434348e-06,5.66318294659141e-06,3.01778982247924e-07,5.62873053877182
196,68,5.03119417771813e-06,5.30051875102799e-06,2.69324573309859e-07,5.35309439064444
196,69,4.70163558929926e-06,4.94213054480497e-06,2.4049495550571e-07,5.11513389198149
196,70,4.46248577645747e-06,4.68452117274865e-06,2.22035396291176e-07,4.97559896913415
196,71,4.32197339250706e-06,4.53698930868995e-06,2.15015916182892e-07,4.97494770688922
196,72,4.32272463513073e-06,4.53825896329363e-06,2.15534328162903e-07,4.98607582845454
196,73,4.37931566921179e-06,4.5962897274876e-06,2.1697405827581e-07,4.95451971643007
196,74,4.43458475274383e-06,4.64361255581025e-06,2.09027803066419e-07,4.71358232441237
196,75,4.40786925537395e-06,4.60032151750056e-06,1.92452262126608e-07,4.36610641052875
196,76,4.34112325820024e-06,4.52368021797156e-06,1.82556959771318e-07,4.20529316753387
196,77,4.28562952947686e-06,4.46453123004176e-06,1.78901700564893e-07,4.17445556911521
196,78,4.24471863880171e-06,4.42549617218901e-06,1.807775333873e-07,4.25888141877722
196,79,4.22838411395787e-06,4.41272686657612e-06,1.8434275261825e-07,4.35965010864872
196,80,4.21558297603042e-06,4.40606709162239e-06,1.90484115591971e-07,4.51857113654396
196,81,4.19859406974865e-06,4.39600262325257e-06,1.97408553503919e-07,4.70177755278298
196,82,4.17859109802521e-06,4.38369852417964e-06,2.05107426154427e-07,4.90853068277871
196,83,4.15536123909988e-06,4.36909840573207e-06,2.137371666322e-07,5.14364827348919
196,84,4.1337243601447e-06,4.35558922617929e-06,2.21864866034593e-07,5.3671906180708
196,85,4.10291431762744e-06,4.33376590081025e-06,2.30851583182812e-07,5.62652703204157
196,86,4.06717845180538e-06,4.30679074270301e-06,2.39612290897639e-07,5.89136409274784
196,87,4.02877003580215e-06,4.27663826485514e-06,2.47868229052983e-07,6.15245414482018
196,88,3.99462260247674e-06,4.24894687967026e-06,2.54324277193518e-07,6.3666659532701
196,89,3.96204268326983e-06,4.22120820076088e-06,2.59165517491056e-07,6.5412096286951
196,90,3.92115589420428e-06,4.184794761386e-06,2.63638867181726e-07,6.72349874105748
196,91,3.86858027923154e-06,4.13682482758304e-06,2.68244548351504e-07,6.93392740979356
196,92,3.81159975404444e-06,4.08381083616405e-06,2.72211082119611e-07,7.14164916793196
196,93,3.75538365915418e-06,4.03058538722689e-06,2.75201728072716e-07,7.32819208503185
196,94,3.70189741261129e-06,3.97905478166649e-06,2.77157369055203e-07,7.48690031525478
196,95,3.65542700819788e-06,3.93341861126828e-06,2.77991603070404e-07,7.60490094445776
196,96,3.62751006832696e-06,3.90391369364806e-06,2.76403625321109e-07,7.61965149964667
196,97,3.59321234100207e-06,3.87002182833385e-06,2.76809487331775e-07,7.70367740790344
196,98,3.56186137651093e-06,3.84045006285305e-06,2.78588686342118e-07,7.82143539272192
196,99,3.5425953228696e-06,3.82286179956282e-06,2.80266476693214e-07,7.91133197980373
196,100,3.54247208633751e-06,3.82294001610717e-06,2.80467929769657e-07,7.91729399509896
196,101,3.56652435584692e-06,3.84429631594685e-06,2.77771960099926e-07,7.78830963665087
196,102,3.61375236934691e-06,3.88612488677609e-06,2.72372517429176e-07,7.53711072566933
196,103,3.68290602636989e-06,3.94992457586341e-06,2.67018549493514e-07,7.25021348852348
196,104,3.77772062165604e-06,4.04552156396676e-06,2.67800942310714e-07,7.08895572572325
196,105,3.91705589208868e-06,4.18992703998811e-06,2.72871147899423e-07,6.96623064405446
196,106,4.02616615247098e-06,4.298292878957e-06,2.72126726486022e-07,6.75895420557866
196,107,4.0309223550139e-06,4.3075779103674e-06,2.766555553535e-07,6.86333129213912
196,108,3.92724541598e-06,4.23068331656395e-06,3.03437900583958e-07,7.72648175612522
196,109,3.86047895517549e-06,4.17341652791947e-06,3.12937572743976e-07,8.10618517488462
196,130,1.15110503884353e-06,1.4449767604674e-06,2.93871721623873e-07,25.5295313379147
197,51,6.08293203185895e-06,6.47804745312897e-06,3.9511542127002e-07,6.49547651035109
197,52,6.09194557910087e-06,6.48019477011985e-06,3.88249191018986e-07,6.37315593151259
197,53,6.08848040428711e-06,6.47178421786521e-06,3.83303813578095e-07,6.29555797384513
197,54,6.08972459303914e-06,6.46712396701332e-06,3.77399373974185e-07,6.19731431542195
197,55,6.03884654992726e-06,6.41652604826959e-06,3.77679498342331e-07,6.2541661759377
197,56,6.03225498707616e-06,6.40520192973781e-06,3.72946942661656e-07,6.18254605385015
197,57,5.99737904849462e-06,6.36948698229389e-06,3.72107933799271e-07,6.20450918293503
197,58,5.96305562794441e-06,6.33413492323598e-06,3.71079295291565e-07,6.22297222170111
197,59,5.90934587307856e-06,6.28068528385484e-06,3.71339410776272e-07,6.28393427550074
197,60,5.88851435168181e-06,6.25580742052989e-06,3.67293068848085e-07,6.23744881836253
197,61,5.86119404033525e-06,6.22523111815099e-06,3.64037077815738e-07,6.21097126814992
197,62,5.81770336793852e-06,6.1799928516848e-06,3.62289483746281e-07,6.22736260055584
197,63,5.77470973439631e-06,6.13406791671878e-06,3.59358182322467e-07,6.22296528918149
197,64,5.73668285142048e-06,6.09066319157137e-06,3.53980340150883e-07,6.17047079852485
197,65,5.69808617001399e-06,6.04419165028958e-06,3.46105480275583e-07,6.07406539579819
197,66,5.64763149668579e-06,5.98443602939369e-06,3.36804532707902e-07,5.96364215522116
197,67,5.41539111509337e-06,5.72680846744333e-06,3.11417352349963e-07,5.75059761578446
197,68,5.0847083912231e-06,5.36302013642853e-06,2.78311745205428e-07,5.47350455113281
197,69,4.75162505608751e-06,4.99973702972056e-06,2.48111973633058e-07,5.22162356466219
197,70,4.50339030066971e-06,4.73136196887936e-06,2.27971668209648e-07,5.06222319161956
197,71,4.33919967690599e-06,4.5585820771521e-06,2.19382400246104e-07,5.05582634082725
197,72,4.33292916568462e-06,4.55339022664702e-06,2.20461060962407e-07,5.0880375037835
197,73,4.39764517068397e-06,4.62237676401855e-06,2.24731593334582e-07,5.11027117041434
197,74,4.47458387498045e-06,4.69074802822433e-06,2.16164153243881e-07,4.83093309419359
197,75,4.45911018687184e-06,4.65684570372105e-06,1.97735516849207e-07,4.43441647688734
197,76,4.38513870903989e-06,4.56904581369599e-06,1.839071046561e-07,4.19387200402529
197,77,4.31676789958146e-06,4.49591698270524e-06,1.79149083123775e-07,4.15007448376237
197,78,4.27094300903264e-06,4.4511125452118e-06,1.80169536179164e-07,4.21849544229748
197,79,4.25390408054227e-06,4.43616636403021e-06,1.82262283487944e-07,4.28458846360988
197,80,4.2450437831576e-06,4.43173530584318e-06,1.86691522685578e-07,4.39787036888253
197,81,4.22645643993746e-06,4.42085911345202e-06,1.9440267351456e-07,4.5996611174688
197,82,4.21062577515841e-06,4.41253177996259e-06,2.01906004804187e-07,4.79515434488098
197,83,4.19419484387618e-06,4.40428129877546e-06,2.10086454899283e-07,5.00898176454593
197,84,4.17586034018314e-06,4.39450695921551e-06,2.1864661903237e-07,5.23596579436325
197,85,4.15343947679503e-06,4.38073175246245e-06,2.27292275667423e-07,5.47238684799163
197,86,4.12551025874563e-06,4.36137997894548e-06,2.35869720199844e-07,5.71734659245667
197,87,4.08939104090678e-06,4.33404375144164e-06,2.44652710534865e-07,5.98261961469491
197,88,4.05452510676696e-06,4.30651789429248e-06,2.51992787525523e-07,6.21509994117314
197,89,4.01547094952548e-06,4.27369104727404e-06,2.58220097748563e-07,6.43063045392166
197,90,3.97668463847367e-06,4.23965320806019e-06,2.62968569586519e-07,6.61275895609996
197,91,3.92690208173008e-06,4.19460639022873e-06,2.67704308498651e-07,6.81718828040419
197,92,3.86819374398328e-06,4.14050418839906e-06,2.7231044441578e-07,7.03973126577076
197,93,3.80736332772358e-06,4.08328287448967e-06,2.7591954676609e-07,7.24699806706029
197,94,3.74703404304455e-06,4.02554678657907e-06,2.7851274353452e-07,7.43288532570209
197,95,3.68867404176854e-06,3.96893392462516e-06,2.80259882856626e-07,7.59784897453979
197,96,3.6422020457394e-06,3.92274523619562e-06,2.80543190456228e-07,7.70257077814792
197,97,3.601397111197e-06,3.88225134884124e-06,2.80854237644235e-07,7.79848011681463
197,98,3.57147837348748e-06,3.85298699256964e-06,2.8150861908216e-07,7.88213142131595
197,99,3.55515953742724e-06,3.83682163374033e-06,2.81662096313084e-07,7.92262888199145
197,100,3.55686393049837e-06,3.83718816010514e-06,2.80324229606776e-07,7.88121882322046
197,101,3.57933049599524e-06,3.85568500860245e-06,2.76354512607213e-07,7.72084368617021
197,102,3.62195555680955e-06,3.89204024031642e-06,2.70084683506866e-07,7.45687458806849
197,103,3.68440919373825e-06,3.94878406950738e-06,2.64374875769136e-07,7.17550255325733
197,104,3.77338460566534e-06,4.03758258471498e-06,2.64197979049641e-07,7.00161808719353
197,105,3.87848149330239e-06,4.13626048612059e-06,2.57778992818203e-07,6.64638965696632
197,106,3.9920359995449e-06,4.25894677391625e-06,2.66910774371354e-07,6.68608134800845
197,107,3.992781330453e-06,4.27122768087429e-06,2.78446350421291e-07,6.97374404898101
197,130,1.18604236831743e-06,1.47512059811561e-06,2.89078229798179e-07,24.3733476577466
198,48,5.97034022575826e-06,6.37699713479378e-06,4.06656909035519e-07,6.81128534821265
198,49,5.94112952967407e-06,6.36552658761502e-06,4.24397057940951e-07,7.14337325623387
198,50,6.05211334914202e-06,6.45324462311692e-06,4.01131273974897e-07,6.62795375489397
198,51,6.09277776675299e-06,6.48514833301306e-06,3.9237056626007e-07,6.43992906488652
198,52,6.10359893471468e-06,6.4907894739008e-06,3.87190539186122e-07,6.34364320669804
198,53,6.11435189057374e-06,6.49521280138288e-06,3.80860910809133e-07,6.22896617049947
198,54,6.10903407505248e-06,6.48587865725858e-06,3.76844582206104e-07,6.1686442991868
198,55,6.05747891313513e-06,6.43529483568273e-06,3.77815922547597e-07,6.2371809785146
198,56,6.02644331593183e-06,6.40247253613779e-06,3.76029220205965e-07,6.23965414578568
198,57,6.02408135819132e-06,6.39554582448909e-06,3.71464466297766e-07,6.16632552269007
198,58,5.94148741583922e-06,6.31758348390576e-06,3.76096068066545e-07,6.32999856338873
198,59,5.93990080233198e-06,6.31000239081914e-06,3.70101588487159e-07,6.23077052636737
198,60,5.90818672208115e-06,6.27617146164994e-06,3.67984739568783e-07,6.22838709876049
198,61,5.8840737438004e-06,6.24896756562521e-06,3.64893821824808e-07,6.20138084110976
198,62,5.83916516916361e-06,6.20328091827105e-06,3.64115749107441e-07,6.23575012110158
198,63,5.79888364882208e-06,6.16081342741381e-06,3.6192977859173e-07,6.24136989996769
198,64,5.76299498789012e-06,6.12036137681571e-06,3.57366388925584e-07,6.2010532661667
198,65,5.72282124267076e-06,6.07345600656117e-06,3.50634763890412e-07,6.12695642624642
198,66,5.67007737117819e-06,6.01254305365728e-06,3.42465682479087e-07,6.03987670820664
198,67,5.43709165867767e-06,5.7548536460672e-06,3.17761987389531e-07,5.84433751236065
198,68,5.10421523358673e-06,5.3883736654825e-06,2.84158431895776e-07,5.56713263237722
198,69,4.78338870379957e-06,5.03622459291364e-06,2.52835889114067e-07,5.2857065308791
198,70,4.53424718216411e-06,4.76728064313647e-06,2.33033460972365e-07,5.13940796807515
198,71,4.36428535977029e-06,4.58749991594232e-06,2.23214556172024e-07,5.11457289730874
