"I_Value","J_Value","TP_Base","TP_25Percent_GeneseeRiver","Conc_Change","Percent_Change"
173,44,6.72242413202184e-06,6.77497428114293e-06,5.25501491210889e-08,0.781714275818593
173,45,6.78894548400422e-06,6.84162932884647e-06,5.26838448422495e-08,0.776023978486506
173,46,6.84205906509305e-06,6.88986119712354e-06,4.78021320304833e-08,0.698651262371603
173,47,6.87308602209669e-06,6.91200739311171e-06,3.89213710150216e-08,0.566286685338885
173,48,6.94808977641515e-06,6.98570693202782e-06,3.76171556126792e-08,0.541402843417025
173,49,6.99295378581155e-06,7.02713123246212e-06,3.4177446650574e-08,0.488741205753694
173,50,6.98705889590201e-06,7.0096743911563e-06,2.26154952542856e-08,0.323676894544998
173,51,6.95835933584021e-06,6.97030827723211e-06,1.19489413918927e-08,0.17172067171564
173,52,6.90845990902744e-06,6.91452669343562e-06,6.06678440817632e-09,0.0878167419086953
173,53,6.84366477798903e-06,6.84778433424071e-06,4.11955625168048e-09,0.0601951788306467
173,54,6.78428250466823e-06,6.78814330967725e-06,3.86080500902608e-09,0.0569080813832484
173,55,6.72108399157878e-06,6.72410897095688e-06,3.02497937809676e-09,0.0450073140268285
173,56,6.67278800392523e-06,6.67514450469753e-06,2.35650077229366e-09,0.0353150852523332
173,57,6.62400134388008e-06,6.62574393572868e-06,1.74259184859693e-09,0.0263072387539129
173,58,6.56030715617817e-06,6.56155771139311e-06,1.25055521493778e-09,0.0190624491379198
173,59,6.49393632556894e-06,6.4948135332088e-06,8.77207639859989e-10,0.013508103496582
173,60,6.42033592157532e-06,6.42091799818445e-06,5.82076609134674e-10,0.00906613947065645
173,61,6.34470370641793e-06,6.34505613561487e-06,3.5242919693701e-10,0.00555469905679777
173,62,6.27558893029345e-06,6.2757949308434e-06,2.06000549951568e-10,0.00328256920967472
173,63,6.21581602899823e-06,6.21593471805681e-06,1.18689058581367e-10,0.00190946865267014
173,64,6.16337410974666e-06,6.16344550508074e-06,7.13953340891749e-11,0.00115838066646436
173,65,6.11696805208339e-06,6.11701580055524e-06,4.77484718430787e-11,0.000780590505566168
173,66,6.07100264460314e-06,6.07103493166505e-06,3.2287061912939e-11,0.000531824210975114
173,67,6.00098837821861e-06,6.00101111558615e-06,2.27373675443232e-11,0.000378893710690251
173,68,5.95175561102224e-06,5.95178607909475e-06,3.04680725093931e-11,0.000511917398842257
173,69,5.91477828493225e-06,5.91481966694118e-06,4.13820089306682e-11,0.000699637533939148
173,70,5.88699458603514e-06,5.88708144277916e-06,8.68567440193146e-11,0.00147540043990107
173,71,5.84124336455716e-06,5.84137978876242e-06,1.36424205265939e-10,0.00233553366555002
173,72,5.82317761654849e-06,5.82347274757922e-06,2.95131030725315e-10,0.00506821275529365
173,73,5.80417827222846e-06,5.80460527999094e-06,4.2700776248239e-10,0.00735690294913089
173,74,5.75894591747783e-06,5.75938111069263e-06,4.35193214798346e-10,0.00755682065840517
173,75,5.68433142689173e-06,5.68474615647574e-06,4.14729584008455e-10,0.0072960134246647
173,76,5.54887265025172e-06,5.54935058971751e-06,4.77939465781674e-10,0.00861327148605568
173,77,5.34030050403089e-06,5.3409467000165e-06,6.46195985609666e-10,0.0121003674816036
173,78,5.11512189405039e-06,5.11591497343034e-06,7.93079379945993e-10,0.0155046037293551
173,79,4.92938261231757e-06,4.9302175284538e-06,8.34916136227548e-10,0.0169375396858271
173,80,4.78371612189221e-06,4.78454694530228e-06,8.3082341006957e-10,0.0173677406622727
173,81,4.64232198282843e-06,4.64325148641365e-06,9.29503585211933e-10,0.0200223851049128
173,82,4.49019626103109e-06,4.49140770797385e-06,1.21144694276154e-09,0.0269798216455544
173,83,4.32473643741105e-06,4.32642309533549e-06,1.6866579244379e-09,0.0390002477341161
173,84,4.14186843045172e-06,4.14416854255251e-06,2.30011210078374e-09,0.0555332005206375
173,85,3.96619634557283e-06,3.96906625610427e-06,2.86991053144448e-09,0.07235926518484
173,86,3.80921937903622e-06,3.81246218239539e-06,3.24280335917138e-09,0.0851303912034555
173,87,3.67166785508743e-06,3.67493908015604e-06,3.27122506860178e-09,0.0890937088459457
173,88,3.55765610038361e-06,3.56072882823355e-06,3.07272784993984e-09,0.0863694455911159
173,89,3.46254250871425e-06,3.46526621797238e-06,2.72370925813448e-09,0.0786621175416522
173,90,3.38682912115473e-06,3.38915742759127e-06,2.3283064365387e-09,0.0687459081415027
173,91,3.32684703607811e-06,3.32879699271871e-06,1.94995664060116e-09,0.0586127531399787
173,92,3.28255418935441e-06,3.28421469930618e-06,1.66050995176192e-09,0.0505859113353586
173,93,3.25319388139178e-06,3.25468658957107e-06,1.49270817928482e-09,0.0458843903470705
173,94,3.23230642607086e-06,3.23368681165448e-06,1.38038558361586e-09,0.0427059010396435
173,95,3.21908942169102e-06,3.22034770761093e-06,1.25828591990285e-09,0.0390882561827641
173,96,3.2208720313065e-06,3.22208370562294e-06,1.21167431643698e-09,0.0376194491634455
173,97,3.23226868204074e-06,3.23340373142855e-06,1.13504938781261e-09,0.0351161830734933
173,98,3.25279620483343e-06,3.25382370647276e-06,1.02750163932797e-09,0.0315882574445079
173,99,3.28134478877473e-06,3.28224018630863e-06,8.95397533895448e-10,0.0272875175128973
173,100,3.31905152961554e-06,3.31980527334963e-06,7.53743734094314e-10,0.0227096122904011
173,101,3.36729499395005e-06,3.36792163579958e-06,6.26641849521548e-10,0.0186096510892993
173,102,3.42263501806883e-06,3.42314729095961e-06,5.12272890773602e-10,0.0149672076651236
173,103,3.48870480593177e-06,3.48909475178516e-06,3.89945853385143e-10,0.011177381724075
173,104,3.573080903152e-06,3.57338444700872e-06,3.03543856716715e-10,0.00849529761413862
173,105,3.69345343642635e-06,3.69368990504881e-06,2.36468622460961e-10,0.00640237183251888
173,106,3.89689330404508e-06,3.89706519854371e-06,1.71894498635083e-10,0.00441106505165672
173,107,4.2014426071546e-06,4.20154128732975e-06,9.86801751423627e-11,0.00234872124575309
173,108,4.69665428681765e-06,4.69668839286896e-06,3.41060513164848e-11,0.00072617759864106
173,109,5.5607383728784e-06,5.56075292479363e-06,1.45519152283669e-11,0.000261690341328437
173,110,6.36645745544229e-06,6.36645745544229e-06,0,0
173,111,6.88867021381157e-06,6.88867021381157e-06,0,0
173,127,2.10834832614637e-06,2.10834832614637e-06,0,0
173,128,2.19075513996358e-06,2.19075513996358e-06,0,0
174,3,1.00334855233086e-05,1.11972776721814e-05,1.16379214887274e-06,11.5990813578109
174,4,1.01876512417221e-05,1.13950309241773e-05,1.20737968245521e-06,11.8514037613553
174,5,1.01815767266089e-05,1.13922205855488e-05,1.21064385893987e-06,11.8905341623163
174,6,9.89789259620011e-06,1.10133551061153e-05,1.11546250991523e-06,11.2696970498899
174,7,9.37683034862857e-06,1.03289357866743e-05,9.52105438045692e-07,10.1538089380592
174,8,9.19405556487618e-06,1.00873867268092e-05,8.9333116193302e-07,9.71639942383849
174,9,9.49557033891324e-06,1.04702030512271e-05,9.74632712313905e-07,10.2640776438654
174,10,9.27816017792793e-06,1.01982432170189e-05,9.20083039090969e-07,9.91665396421782
174,11,9.05124397831969e-06,9.9057378974976e-06,8.54493919177912e-07,9.44062408686219
174,12,8.84878136275802e-06,9.65087201620918e-06,8.0209065345116e-07,9.06441938804058
174,13,8.66095251694787e-06,9.41225880524144e-06,7.51306288293563e-07,8.67463811657432
174,14,8.53062283567851e-06,9.24806408875156e-06,7.17441253073048e-07,8.41018606604454
174,15,8.42718418425648e-06,9.11914776224876e-06,6.91963577992283e-07,8.21108881522962
174,16,8.34974889585283e-06,9.02105421118904e-06,6.71305315336213e-07,8.03982639130188
174,17,8.26183713797946e-06,8.91004128789064e-06,6.4820414991118e-07,7.84576286225012
174,18,8.11318295745878e-06,8.72596683620941e-06,6.12783878750633e-07,7.55294046693815
174,19,7.81231756263878e-06,8.34517413750291e-06,5.32856574864127e-07,6.82072343567333
174,20,7.56770305088139e-06,8.03448165243026e-06,4.66778601548867e-07,6.1680353789054
174,21,7.44016415410442e-06,7.87011049396824e-06,4.29946339863818e-07,5.77872115397662
174,22,7.30734518583631e-06,7.69825055613182e-06,3.90905370295513e-07,5.34948548828921
174,23,7.18633600627072e-06,7.53914036977221e-06,3.52804363501491e-07,4.90937750744799
174,24,7.05105276210816e-06,7.36222636987804e-06,3.11173607769888e-07,4.4131510324545
174,25,6.91399463903508e-06,7.18283854439505e-06,2.68843905359972e-07,3.88840199328665
174,26,6.7917826527264e-06,7.0215037339949e-06,2.29721081268508e-07,3.3823385260465
174,27,6.67785752739292e-06,6.87044621372479e-06,1.92588686331874e-07,2.88398914684635
174,28,6.54620134810102e-06,6.69796054353355e-06,1.51759195432533e-07,2.31827875988807
174,29,6.45770251139766e-06,6.57927239444689e-06,1.21569883049233e-07,1.88255626261299
174,30,6.38646952211275e-06,6.48348986942437e-06,9.70203473116271e-08,1.51915462801005
174,31,6.3344264162879e-06,6.41253836874967e-06,7.81119524617679e-08,1.23313378873447
174,32,6.31886814517202e-06,6.38660503682331e-06,6.77368916512933e-08,1.07197824191106
174,33,6.31602915746043e-06,6.3761062847334e-06,6.00771272729617e-08,0.951185084413347
174,34,6.31216926194611e-06,6.36341883364366e-06,5.12495716975536e-08,0.811916942825339
174,35,6.347097496473e-06,6.38987512502354e-06,4.27776285505388e-08,0.673971505468599
174,36,6.40252164885169e-06,6.44221518086852e-06,3.96935320168268e-08,0.619967165967271
174,37,6.44153487883159e-06,6.48053446639096e-06,3.8999587559374e-08,0.605439360229748
174,38,6.47809429210611e-06,6.51684013064369e-06,3.87458385375794e-08,0.59810550434243
174,39,6.52495236863615e-06,6.56174506730167e-06,3.6792698665522e-08,0.563876892686229
174,40,6.5777112467913e-06,6.6120087467425e-06,3.4297499951208e-08,0.521419969110666
174,41,6.6319130382908e-06,6.66417236061534e-06,3.22593223245349e-08,0.486425593011829
174,42,6.67302947476855e-06,6.70581812300952e-06,3.27886482409667e-08,0.491360758482248
174,43,6.71122552375891e-06,6.74381271892344e-06,3.2587195164524e-08,0.485562510888058
174,44,6.75194723953609e-06,6.78478136251215e-06,3.28341229760554e-08,0.486291166254897
174,45,6.79260620017885e-06,6.82592690282036e-06,3.33207026415039e-08,0.490543712671383
174,46,6.83121970723732e-06,6.86288876750041e-06,3.16690602630842e-08,0.463593056881665
174,47,6.86605790178874e-06,6.89383432472823e-06,2.77764229394961e-08,0.404546878817609
174,48,6.90969000061159e-06,6.93565743858926e-06,2.59674379776698e-08,0.375811910163427
174,49,6.93949368724134e-06,6.96312008585664e-06,2.36263986153062e-08,0.340462859109516
174,50,6.94486516295001e-06,6.96220649842871e-06,1.73413354787044e-08,0.249700103195931
174,51,6.92941193847219e-06,6.94040545567987e-06,1.09935172076803e-08,0.158650074570457
174,52,6.88738464305061e-06,6.89402122588945e-06,6.63658283883706e-09,0.0963585335042002
174,53,6.82390236761421e-06,6.82847803545883e-06,4.5756678446196e-09,0.067053536204378
174,54,6.75706996844383e-06,6.76102536090184e-06,3.95539245801046e-09,0.0585370948722232
174,55,6.70800091029378e-06,6.71157613396645e-06,3.57522367266938e-09,0.0532979008273987
174,56,6.65917332298704e-06,6.6619986682781e-06,2.8253452910576e-09,0.0424278683557415
174,57,6.61096373733017e-06,6.61307012705947e-06,2.1063897293061e-09,0.0318620675138776
174,58,6.55399526294786e-06,6.55547682981705e-06,1.4815668691881e-09,0.0226055529451469
174,59,6.48593049845658e-06,6.48689865556662e-06,9.68157110037282e-10,0.014927034914538
174,60,6.41181759419851e-06,6.41240967524936e-06,5.92081050854176e-10,0.00923421544914032
174,61,6.33882336842362e-06,6.33917034065234e-06,3.46972228726372e-10,0.00547376395522849
174,62,6.27012514087255e-06,6.27032432021224e-06,1.99179339688271e-10,0.00317664058074212
174,63,6.21828712610295e-06,6.2184171838453e-06,1.30057742353529e-10,0.00209153645877136
174,64,6.16619990978506e-06,6.16629131400259e-06,9.14042175281793e-11,0.00148234275348633
174,65,6.13108159086551e-06,6.1311566241784e-06,7.50333128962666e-11,0.0012238185348578
174,66,6.0833713177999e-06,6.08342588748201e-06,5.45696821063757e-11,0.000897030269165145
174,67,6.02997579335351e-06,6.03004764343495e-06,7.18500814400613e-11,0.00119154842245399
174,68,5.97712414673879e-06,5.97721100348281e-06,8.68567440193146e-11,0.00145315275184145
174,69,5.94060247749439e-06,5.94071116211126e-06,1.08684616861865e-10,0.00182952179132689
174,70,5.91240677749738e-06,5.91257366977516e-06,1.66892277775332e-10,0.00282274687882648
174,71,5.85883753956296e-06,5.85913630857249e-06,2.98769009532407e-10,0.00509945885194649
174,72,5.8120481298829e-06,5.81265794608044e-06,6.09816197538748e-10,0.0104922771441508
174,73,5.80801406613318e-06,5.8086898206966e-06,6.75754563417286e-10,0.0116348644428677
174,74,5.71883811062435e-06,5.71942700844374e-06,5.88897819397971e-10,0.0102975081302604
174,75,5.58563851882354e-06,5.58624424229492e-06,6.0572347138077e-10,0.010844301315588
174,76,5.42842462891713e-06,5.42914222023683e-06,7.1759131969884e-10,0.0132191449408037
174,77,5.23669405083638e-06,5.23759035786497e-06,8.96307028597221e-10,0.0171158944917561
174,78,5.03174715049681e-06,5.03280034536147e-06,1.05319486465305e-09,0.0209309973882345
174,79,4.86928411191911e-06,4.87037050334038e-06,1.08639142126776e-09,0.0223111117835264
174,80,4.7418520807696e-06,4.74291300633922e-06,1.06092556961812e-09,0.022373653828652
174,81,4.61725858258433e-06,4.61840363641386e-06,1.14505382953212e-09,0.0247994304207069
174,82,4.47694901595241e-06,4.47839784101234e-06,1.44882505992427e-09,0.0323618842823935
174,83,4.3148861550435e-06,4.31689795732382e-06,2.01180228032172e-09,0.0466246896912959
174,84,4.1379853428225e-06,4.14071746490663e-06,2.73212208412588e-09,0.066025417148102
174,85,3.96633186028339e-06,3.96972654925776e-06,3.39468897436745e-09,0.0855876183321914
174,86,3.81287236450589e-06,3.81669042326394e-06,3.81805875804275e-09,0.100136023266479
174,87,3.67916595678253e-06,3.68302471542847e-06,3.85875864594709e-09,0.104881342436687
174,88,3.56638861376268e-06,3.5700254557014e-06,3.6368419387145e-09,0.101975480873843
174,89,3.47188642990659e-06,3.47513855558645e-06,3.25212567986455e-09,0.0936702782628764
174,90,3.39530879500671e-06,3.39811231242493e-06,2.80351741821505e-09,0.0825703223912365
174,91,3.33300818056159e-06,3.33536922880739e-06,2.36104824580252e-09,0.0708383573605481
174,92,3.28481087308319e-06,3.28681244354811e-06,2.00157046492677e-09,0.0609341159129828
174,93,3.25272185364156e-06,3.25450696436747e-06,1.78511072590481e-09,0.0548805217976541
174,94,3.23182689498935e-06,3.23350809594558e-06,1.68120095622726e-09,0.0520201425031088
174,95,3.21869129038532e-06,3.22022765431029e-06,1.53636392496992e-09,0.0477325653926256
174,96,3.2201016892941e-06,3.22157507071097e-06,1.47338141687214e-09,0.0457557418689822
174,97,3.23330618812179e-06,3.23471385854646e-06,1.40767042466905e-09,0.0435365642091187
174,98,3.25622931995895e-06,3.25752625940368e-06,1.2969394447282e-09,0.0398294873391947
174,99,3.28054989040538e-06,3.28164310303691e-06,1.09321263153106e-09,0.0333240666367665
174,100,3.31538967657252e-06,3.31632008965244e-06,9.30413079913706e-10,0.0280634607294662
174,101,3.36158768732275e-06,3.3623834951868e-06,7.95807864051312e-10,0.0236735714808949
174,102,3.41557074534649e-06,3.41624809152563e-06,6.77346179145388e-10,0.0198311272008707
174,103,3.47727450389357e-06,3.47780678566778e-06,5.32281774212606e-10,0.0153074418949841
174,104,3.56083705810306e-06,3.56124542122416e-06,4.08363121096045e-10,0.0114681776906015
174,105,3.68822861673834e-06,3.68853807231062e-06,3.09455572278239e-10,0.00839035766041812
174,106,3.90293826058041e-06,3.90316563425586e-06,2.27373675443232e-10,0.00582570515500337
174,107,4.29233614340774e-06,4.29244892075076e-06,1.12777343019843e-10,0.00262741172293901
174,108,4.83496523884241e-06,4.83500753034605e-06,4.22915036324412e-11,0.000874701296561267
174,109,5.60534454052686e-06,5.60535045224242e-06,5.91171556152403e-12,0.000105465694727275
174,110,6.31113925919635e-06,6.31114562565926e-06,6.3664629124105e-12,0.000100876603271486
174,111,6.78039941703901e-06,6.78039941703901e-06,0,0
174,128,2.17731803786592e-06,2.17731803786592e-06,0,0
175,2,9.62225385592319e-06,1.06520383269526e-05,1.02978447102942e-06,10.7021128983778
175,3,9.70363271335373e-06,1.07584783108905e-05,1.05484559753677e-06,10.8706257614752
175,4,9.58524196903454e-06,1.06050893009524e-05,1.01984733191784e-06,10.6397661656586
175,5,9.34619856707286e-06,1.02991371022654e-05,9.52938535192516e-07,10.1960013833835
175,6,9.07767753233202e-06,9.93618778011296e-06,8.58510247780941e-07,9.45737766871736
175,7,8.37988045532256e-06,9.03927957551787e-06,6.59399120195303e-07,7.86883683736179
175,8,7.83136783866212e-06,8.32994192023762e-06,4.98574081575498e-07,6.36637292292827
175,9,7.68891550251283e-06,8.15066778159235e-06,4.61752279079519e-07,6.00542792970755
175,10,7.62468243920011e-06,8.06862317404011e-06,4.43940734839998e-07,5.82241605968538
175,11,7.55183464207221e-06,7.97887423686916e-06,4.27039594796952e-07,5.65477946799658
175,12,7.49810442357557e-06,7.91519869380863e-06,4.17094270233065e-07,5.56266286345167
175,13,7.49874834582442e-06,7.91987531556515e-06,4.21126969740726e-07,5.61596349576426
175,14,7.53063432057388e-06,7.96379936218727e-06,4.33165041613393e-07,5.75203924628201
175,15,7.5751222539111e-06,8.02512477093842e-06,4.50002517027315e-07,5.94053141247951
175,16,7.62432364354027e-06,8.09289940661984e-06,4.68575763079571e-07,6.14580105707571
175,17,7.66838820709381e-06,8.15307430457324e-06,4.84686097479425e-07,6.32057329897638
175,18,7.63897151045967e-06,8.12035523267696e-06,4.81383722217288e-07,6.30168238693066
175,19,7.59109025239013e-06,8.05904255685164e-06,4.67952304461505e-07,6.16449401736682
175,20,7.39122515369672e-06,7.8088905866025e-06,4.17665432905778e-07,5.65082816746399
175,21,7.25017071090406e-06,7.62737363402266e-06,3.77202923118602e-07,5.2026764356224
175,22,6.92734829499386e-06,7.21714377505123e-06,2.89795480057364e-07,4.18335368335368
175,23,6.76433319313219e-06,7.00312148183002e-06,2.38788288697833e-07,3.53010831784978
175,24,6.68725033392548e-06,6.89664875608287e-06,2.09398422157392e-07,3.1313082612607
175,25,6.71238558425102e-06,6.92176718075643e-06,2.09381596505409e-07,3.11933207467509
175,26,6.76068066240987e-06,6.97742825650494e-06,2.16747594095068e-07,3.20600254498351
175,27,6.66099458612734e-06,6.84287078911439e-06,1.81876202987041e-07,2.73046615839967
175,28,6.52135577183799e-06,6.66034384266823e-06,1.38988070830237e-07,2.13127569930239
