"I_Value","J_Value","TP_Base","TP_25Percent_NiagaraRiver","Conc_Change","Percent_Change"
207,85,4.36241543866345e-06,4.38513507106109e-06,2.27196323976386e-08,0.520803960949658
207,86,4.34448293162859e-06,4.36476511822548e-06,2.02821865968872e-08,0.466849264137496
207,87,4.32793649451924e-06,4.34627236245433e-06,1.83358679350931e-08,0.423663054167109
207,88,4.31279659096617e-06,4.32952492701588e-06,1.67283360497095e-08,0.387876768516039
207,89,4.28995008405764e-06,4.30504587711766e-06,1.50957930600271e-08,0.351887382469233
207,90,4.26232645622804e-06,4.27571558248019e-06,1.33891262521502e-08,0.314127188277336
207,91,4.2363262764411e-06,4.24814106736449e-06,1.18147909233812e-08,0.278892374014844
207,92,4.20793367084116e-06,4.21825052399072e-06,1.03168531495612e-08,0.245176230344403
207,93,4.18185936723603e-06,4.19090702052927e-06,9.04765329323709e-09,0.216354795766771
207,94,4.15328440794838e-06,4.1611720007495e-06,7.88759280112572e-09,0.189912176157038
207,95,4.11686869483674e-06,4.12365034208051e-06,6.78164724376984e-09,0.164728286143184
207,96,4.07087873099954e-06,4.07661354984157e-06,5.7348188420292e-09,0.140874224485216
207,97,4.0125551095116e-06,4.0172753870138e-06,4.7202775022015e-09,0.117637699006607
207,98,3.945432126784e-06,3.94921789848013e-06,3.78577169612981e-09,0.0959532840630989
207,99,3.8755629248044e-06,3.87851878258516e-06,2.95585778076202e-09,0.0762691211086761
207,100,3.80977257918858e-06,3.81203335564351e-06,2.26077645493206e-09,0.0593415068206924
207,101,3.74663750335458e-06,3.74829232896445e-06,1.65482560987584e-09,0.044168287121297
207,102,3.69699841940019e-06,3.69816825696034e-06,1.16983756015543e-09,0.0316429012794987
207,103,3.66947824659292e-06,3.67027814718313e-06,7.9990059020929e-10,0.0217987554757135
207,104,3.66513086191844e-06,3.66566541742941e-06,5.34555510967039e-10,0.0145848956314546
207,105,3.67849816029775e-06,3.67884035767929e-06,3.42197381542064e-10,0.00930263837659132
207,106,3.70587667930522e-06,3.70606653632422e-06,1.89857018995099e-10,0.00512313375281266
207,107,3.74129308511328e-06,3.74140358871955e-06,1.10503606265411e-10,0.00295362068010945
207,108,3.73838952327787e-06,3.7384781990113e-06,8.86757334228605e-11,0.00237203033206418
207,109,3.74542969439062e-06,3.74552109860815e-06,9.14042175281793e-11,0.00244042005821312
207,110,3.784135742535e-06,3.78423965230468e-06,1.03909769677557e-10,0.00274593134991367
207,114,2.20412857743213e-05,2.20412857743213e-05,0,0
207,115,2.13350176636595e-05,2.13350904232357e-05,7.27595761418343e-11,0.000341033587545453
207,116,2.08767505682772e-05,2.08768597076414e-05,1.09139364212751e-10,0.000522779461563294
207,121,3.63843150807952e-06,3.63843150807952e-06,0,0
207,125,2.46021272687358e-06,2.46021272687358e-06,0,0
207,129,2.12041777558625e-06,2.12041777558625e-06,0,0
207,130,2.14799297282298e-06,2.14799297282298e-06,0,0
207,131,1.91830758922151e-06,1.91830758922151e-06,0,0
208,41,5.83159362577135e-06,6.30314752925187e-06,4.71553903480526e-07,8.08619279293751
208,42,5.8451641962165e-06,6.31764714853489e-06,4.72482952318387e-07,8.08331359834543
208,43,5.84283225180116e-06,6.31492139291367e-06,4.72089141112519e-07,8.07979967193119
208,44,5.84394638281083e-06,6.31580087429029e-06,4.71854491479462e-07,8.07424402228189
208,45,5.8445994000067e-06,6.31600050837733e-06,4.71401108370628e-07,8.06558458685958
208,46,5.84512963541783e-06,6.31582770438399e-06,4.70698068966158e-07,8.05282514375766
208,47,5.84753206567257e-06,6.31687544228043e-06,4.69343376607867e-07,8.02634977177991
208,48,5.83451583224814e-06,6.3005722950038e-06,4.6605646275566e-07,7.9879200974947
208,49,5.83222072236822e-06,6.29614123681677e-06,4.63920514448546e-07,7.95444028154283
208,50,5.84253393753897e-06,6.3059296735446e-06,4.63395736005623e-07,7.93141710360038
208,51,5.84182498641894e-06,6.30373460808187e-06,4.61909621662926e-07,7.90694042934823
208,52,5.84459439778584e-06,6.30075828667032e-06,4.56163888884475e-07,7.8048852980677
208,53,5.84437293582596e-06,6.29929127171636e-06,4.54918335890397e-07,7.78386904609991
208,54,5.85163616051432e-06,6.30080239716335e-06,4.49166236649035e-07,7.67590848658567
208,55,5.84186091145966e-06,6.28417365078349e-06,4.42312739323825e-07,7.57143564401138
208,56,5.86456144446856e-06,6.30600152362604e-06,4.41440079157474e-07,7.52724791678734
208,57,5.85718089496368e-06,6.29593068879331e-06,4.38749793829629e-07,7.49080149132649
208,58,5.84722829444217e-06,6.28534417046467e-06,4.38115876022493e-07,7.49271028871791
208,59,5.84015242566238e-06,6.27981762590935e-06,4.39665200246964e-07,7.52831721163677
208,60,5.84710869588889e-06,6.2932836044638e-06,4.46174908574903e-07,7.63069290790865
208,61,5.8672453633335e-06,6.32329738436965e-06,4.56052021036157e-07,7.77284726979698
208,62,5.9006188166677e-06,6.36883851257153e-06,4.68219695903827e-07,7.93509478330016
208,63,5.92848300584592e-06,6.40790858597029e-06,4.79425580124371e-07,8.08681714448067
208,64,5.95179744777852e-06,6.4396654124721e-06,4.87867964693578e-07,8.19698534726971
208,65,5.96298923483118e-06,6.45646650809795e-06,4.93477273266762e-07,8.27566936368506
208,66,5.95452411289443e-06,6.45122418063693e-06,4.96700067742495e-07,8.3415577521451
208,67,5.94697667111177e-06,6.44188548903912e-06,4.94908817927353e-07,8.32202386687405
208,68,5.84944245929364e-06,6.33074569122982e-06,4.81303231936181e-07,8.22818987083944
208,69,5.82469010623754e-06,6.29110263616894e-06,4.66412529931404e-07,8.00750806350937
208,70,5.79824336455204e-06,6.25069833404268e-06,4.52454969490645e-07,7.80331112448229
208,71,5.70888641959755e-06,6.13341990174376e-06,4.24533482146217e-07,7.4363623821429
208,72,5.65901882509934e-06,6.06276216785773e-06,4.03743342758389e-07,7.13451139211048
208,73,5.60134685656521e-06,5.97985535932821e-06,3.78508502762998e-07,6.75745517025706
208,74,5.54007783648558e-06,5.89022010899498e-06,3.50142272509402e-07,6.32016882873832
208,75,5.42731186214951e-06,5.74023488297826e-06,3.12923020828748e-07,5.76570922727138
208,76,5.24679899172042e-06,5.51488392375177e-06,2.68084932031343e-07,5.10949499789085
208,77,5.09838400830631e-06,5.32816648046719e-06,2.29782472160878e-07,4.5069667523379
208,78,4.91617811348988e-06,5.09680057803052e-06,1.80622464540647e-07,3.67404232253147
208,79,4.66744722871226e-06,4.77926050734823e-06,1.11813278635964e-07,2.39559813227525
208,80,4.51486357633257e-06,4.58342265119427e-06,6.8559074861696e-08,1.51851930191403
208,81,4.45421073891339e-06,4.50372453997261e-06,4.951380105922e-08,1.11161783672811
208,82,4.43071076006163e-06,4.46926833319594e-06,3.85575731343124e-08,0.870234488828968
208,83,4.41973907072679e-06,4.45183422925766e-06,3.20951585308649e-08,0.726177677398206
208,84,4.39407449448481e-06,4.42191412730608e-06,2.78396328212693e-08,0.633572163062143
208,85,4.38176903116982e-06,4.40616713603958e-06,2.43981048697606e-08,0.556809468874421
208,86,4.36307436757488e-06,4.3850136535184e-06,2.19392859435175e-08,0.502840064028336
208,87,4.34385810876847e-06,4.3639020077535e-06,2.00438989850227e-08,0.461430794540969
208,88,4.32404567618505e-06,4.34239291280392e-06,1.83472366188653e-08,0.42430718805571
208,89,4.29842430094141e-06,4.3149889279448e-06,1.65646270033903e-08,0.385365097618737
208,90,4.27162240157486e-06,4.2863903217949e-06,1.47679202200379e-08,0.345721574420841
208,91,4.24704239776474e-06,4.26013912147027e-06,1.30967237055302e-08,0.308372803446066
208,92,4.22157336288365e-06,4.23306983066141e-06,1.14964677777607e-08,0.272326613552151
208,93,4.19500429416075e-06,4.20509331888752e-06,1.00890247267671e-08,0.240500939195951
208,94,4.1670709833852e-06,4.17586943513015e-06,8.79845174495131e-09,0.211142353466792
208,95,4.13426550949225e-06,4.14187115893583e-06,7.60564944357611e-09,0.183966158586418
208,96,4.09276981372386e-06,4.09923768529552e-06,6.46787157165818e-09,0.158031647662425
208,97,4.03852800445748e-06,4.04387174057774e-06,5.34373612026684e-09,0.132318907145593
208,98,3.97394478568458e-06,3.9782621570339e-06,4.31737134931609e-09,0.10864195609533
208,99,3.90350896850578e-06,3.90690138374339e-06,3.39241523761302e-09,0.0869068129465988
208,100,3.83538099413272e-06,3.83798169423244e-06,2.60070009971969e-09,0.0678081291975473
208,101,3.76873663299193e-06,3.77064884560241e-06,1.91221261047758e-09,0.0507388230246142
208,102,3.71256328435265e-06,3.71392093256873e-06,1.35764821607154e-09,0.0365690255515272
208,103,3.67634083886514e-06,3.67727056982403e-06,9.29730958887376e-10,0.0252895745970707
208,104,3.66403378393443e-06,3.66465974366292e-06,6.25959728495218e-10,0.0170838962031366
208,105,3.66896529158112e-06,3.66936569662357e-06,4.00405042455532e-10,0.0109132960013089
208,106,3.68485234503169e-06,3.6850901778962e-06,2.37832864513621e-10,0.00645433906827481
208,107,3.7115712530067e-06,3.71170381185948e-06,1.32558852783404e-10,0.0035715023031289
208,108,3.7215913835098e-06,3.72169870388461e-06,1.07320374809206e-10,0.00288372268069883
208,109,3.72026011064008e-06,3.72036856788327e-06,1.08457243186422e-10,0.00291531344478387
208,110,3.75563513443922e-06,3.75575609723455e-06,1.20962795335799e-10,0.00322083458604829
208,115,2.12523973459611e-05,2.1252473743516e-05,7.6397554948926e-11,0.000359477350744362
208,116,2.12026825465728e-05,2.12027516681701e-05,6.91215973347425e-11,0.000326004019457979
208,117,1.8918468413176e-05,1.89185702765826e-05,1.01863406598568e-10,0.00053843368487284
208,121,3.84813620257773e-06,3.84813620257773e-06,0,0
208,126,3.08349694932986e-06,3.08349694932986e-06,0,0
208,130,2.08987808036909e-06,2.08987808036909e-06,0,0
208,131,2.08459300665709e-06,2.08459300665709e-06,0,0
209,44,5.79675224798848e-06,6.26448172624805e-06,4.67729478259571e-07,8.0688195432516
209,45,5.77576111027156e-06,6.241501068871e-06,4.65739958599443e-07,8.06369844090634
209,46,5.77907985643833e-06,6.24459607934114e-06,4.65516222902806e-07,8.05519623308521
209,47,5.78391791350441e-06,6.24909125690465e-06,4.65173343400238e-07,8.04253017343386
209,48,5.78863409828045e-06,6.2532471929444e-06,4.64613094663946e-07,8.02629924047129
209,49,5.79477728024358e-06,6.25872871751199e-06,4.63951437268406e-07,8.00637220088128
209,50,5.80319056098233e-06,6.26700284556136e-06,4.63812284579035e-07,7.99236695237048
209,51,5.81620861339616e-06,6.27990311841131e-06,4.63694505015155e-07,7.97245311915314
209,52,5.82224129175302e-06,6.28434690952417e-06,4.62105617771158e-07,7.93690255375903
209,53,5.82290522288531e-06,6.28483303444227e-06,4.61927811556961e-07,7.93294401807336
209,54,5.88265629630769e-06,6.34174284641631e-06,4.59086550108623e-07,7.80406889310826
209,55,5.89037335885223e-06,6.33566833130317e-06,4.45294972450938e-07,7.55970709024302
209,56,5.88778493693098e-06,6.33341733191628e-06,4.45632394985296e-07,7.56876142316404
209,57,5.88403781875968e-06,6.32567662250949e-06,4.41638803749811e-07,7.50570980937213
209,58,5.87438853472122e-06,6.31505508863484e-06,4.40666553913616e-07,7.50148804950519
209,59,5.86796022616909e-06,6.30940030532656e-06,4.41440079157474e-07,7.52288805893404
209,60,5.86891974307946e-06,6.31897410130478e-06,4.50054358225316e-07,7.66843606535961
209,61,5.86360965826316e-06,6.31896409686306e-06,4.55354438599898e-07,7.76576998024075
209,62,5.90321087656775e-06,6.37495850241976e-06,4.71747625852004e-07,7.99137343584594
209,63,5.92461583437398e-06,6.40254893369274e-06,4.77933099318761e-07,8.06690446570131
209,64,5.9339349718357e-06,6.41842507320689e-06,4.84490101371193e-07,8.16473560412667
209,65,5.94620223637321e-06,6.43126986688003e-06,4.85067630506819e-07,8.15760398359203
209,66,5.93041113461368e-06,6.41761926090112e-06,4.87208126287442e-07,8.21541905322184
209,67,5.90993613514001e-06,6.394705906132e-06,4.84769770991988e-07,8.20262283562737
209,68,5.85275711273425e-06,6.31983857601881e-06,4.67081463284558e-07,7.9805372799137
209,69,5.74070645598113e-06,6.18551166553516e-06,4.44805209554033e-07,7.74826605339835
209,70,5.7122711041302e-06,6.14115879216115e-06,4.28887688030954e-07,7.50818160084965
209,71,5.63530920771882e-06,6.04111755819758e-06,4.05808350478765e-07,7.20117273996109
209,72,5.58472584089031e-06,5.96903191762976e-06,3.84306076739449e-07,6.88137766630605
209,73,5.51907305634813e-06,5.87824706599349e-06,3.59174009645358e-07,6.50786836808093
209,74,5.45551301911473e-06,5.78763638259261e-06,3.32123363477876e-07,6.087848426247
209,75,5.36311745236162e-06,5.66377957511577e-06,3.00662122754147e-07,5.60610736991696
209,76,5.23120434081648e-06,5.49603009858401e-06,2.64825757767539e-07,5.06242426244443
209,77,5.11786902279709e-06,5.35098297405057e-06,2.33113951253472e-07,4.5549026404366
209,78,4.96599795951624e-06,5.15680676471675e-06,1.90808805200504e-07,3.84230534841161
209,79,4.74220360047184e-06,4.87155284645269e-06,1.29349245980848e-07,2.7276189906308
209,80,4.55780582342413e-06,4.63651895188377e-06,7.87131284596398e-08,1.72699609217896
209,81,4.48269065600471e-06,4.53781422038446e-06,5.51235643797554e-08,1.22969815697444
209,82,4.4518551476358e-06,4.49405933977687e-06,4.2204192141071e-08,0.94801359751078
209,83,4.43523003923474e-06,4.46991043645539e-06,3.46803972206544e-08,0.78193006707355
209,84,4.4174871618452e-06,4.44703800894786e-06,2.95508471026551e-08,0.66895151066634
209,85,4.39747964264825e-06,4.42346254203585e-06,2.59828993875999e-08,0.590858889615063
209,86,4.37434573541395e-06,4.39788664152729e-06,2.35409061133396e-08,0.538158333548179
209,87,4.35552874478162e-06,4.37724702351261e-06,2.17182787309866e-08,0.49863701983387
209,88,4.33627292295569e-06,4.35637684859103e-06,2.01039256353397e-08,0.463622239479255
209,89,4.31158605351811e-06,4.3299201024638e-06,1.83340489456896e-08,0.425227485155482
209,90,4.28384782935609e-06,4.30021646025125e-06,1.63686308951583e-08,0.38210112840583
209,91,4.2568444769131e-06,4.27131317337626e-06,1.44686964631546e-08,0.339892531701012
209,92,4.23144729211344e-06,4.2441492951184e-06,1.27020030049607e-08,0.300181052204872
209,93,4.2129804569413e-06,4.22415769207873e-06,1.11772351374384e-08,0.265304699408772
209,94,4.18312220062944e-06,4.19281514041359e-06,9.69293978414498e-09,0.23171543453085
209,95,4.14756777900038e-06,4.15591966884676e-06,8.3518898463808e-09,0.20136837518768
209,96,4.10765824199189e-06,4.11477049055975e-06,7.1122485678643e-09,0.173146063982563
209,97,4.05658965973998e-06,4.06250455853296e-06,5.91489879298024e-09,0.145809640341078
209,98,3.99605323764263e-06,4.00087219531997e-06,4.81895767734386e-09,0.120592929842614
209,99,3.92738866139553e-06,3.93120126318536e-06,3.81260178983212e-09,0.0970772724204326
209,100,3.85887642551097e-06,3.86181955036591e-06,2.9431248549372e-09,0.0762689583807412
209,101,3.79039352083055e-06,3.79257653548848e-06,2.18301465793047e-09,0.0575933513481769
209,102,3.72986278307508e-06,3.73142506759905e-06,1.56228452397045e-09,0.04188584446215
209,103,3.68579503629007e-06,3.68688097296399e-06,1.08593667391688e-09,0.0294627526279899
209,104,3.66473886970198e-06,3.66546601071605e-06,7.27141014067456e-10,0.0198415505148008
209,105,3.66136214324797e-06,3.66182962352468e-06,4.67480276711285e-10,0.01276793331065
209,106,3.66781250704662e-06,3.66808421858877e-06,2.71711542154662e-10,0.0074079997718708
209,107,3.68407700079842e-06,3.68422206520336e-06,1.45064404932782e-10,0.00393760512881091
209,108,3.70374050362443e-06,3.70386919712473e-06,1.28693500300869e-10,0.00347468998367817
209,109,3.71209853256005e-06,3.7122165394976e-06,1.18006937555037e-10,0.00317898182173666
209,110,3.77622245650855e-06,3.77636888515553e-06,1.46428646985441e-10,0.00387764885866464
209,111,3.72205909116019e-06,3.72223144040618e-06,1.7234924598597e-10,0.0046304811870208
209,115,2.09807476494461e-05,2.09808204090223e-05,7.27595761418343e-11,0.000346792103682516
209,116,2.93017128569772e-05,2.93017710646382e-05,5.82076609134674e-11,0.000198649345850808
209,121,3.89199612982338e-06,3.89199612982338e-06,0,0
209,122,3.98928295908263e-06,3.98928295908263e-06,0,0
209,126,2.94607343676034e-06,2.94607343676034e-06,0,0
209,131,2.16041962630698e-06,2.16041962630698e-06,0,0
209,132,2.21560821955791e-06,2.21560821955791e-06,0,0
210,52,5.79618154006312e-06,6.25580514679314e-06,4.5962360673002e-07,7.92976554569777
210,53,5.81413905820227e-06,6.27500185146346e-06,4.60862793261185e-07,7.92658704320161
210,54,5.84876806897228e-06,6.30790509603685e-06,4.59137027064571e-07,7.85014932461237
210,55,5.84551162319258e-06,6.30335580353858e-06,4.57844180346001e-07,7.83240561064773
210,56,5.85291627430706e-06,6.30720660410589e-06,4.54290329798823e-07,7.76177735179729
210,57,5.88758803132805e-06,6.33631680102553e-06,4.48728769697482e-07,7.62160611968401
210,58,5.89072942602797e-06,6.34218940831488e-06,4.51459982286906e-07,7.66390627775478
210,59,5.89143701290595e-06,6.34432581136934e-06,4.52888798463391e-07,7.68723823188264
210,60,5.88465263717808e-06,6.33936224403442e-06,4.54709606856341e-07,7.72704244229429
210,61,5.87251679462497e-06,6.33432910035481e-06,4.61812305729836e-07,7.86395887624411
210,62,5.87998056289507e-06,6.34744174021762e-06,4.67461177322548e-07,7.95004630240459
210,63,5.88496322961873e-06,6.35445076113683e-06,4.69487531518098e-07,7.97774791786617
210,64,5.88838338444475e-06,6.35822152617038e-06,4.69838141725631e-07,7.97906846498473
210,65,5.88840430282289e-06,6.35704191154218e-06,4.68637608719291e-07,7.95865203234477
210,66,5.87160229770234e-06,6.33720219411771e-06,4.6559989641537e-07,7.92969061609583
210,67,5.84594999963883e-06,6.31045395493857e-06,4.64503955299733e-07,7.94573944916447
210,68,5.7804754760582e-06,6.22314746578922e-06,4.42671989731025e-07,7.65805497427506
210,69,5.69666644878453e-06,6.1176151575637e-06,4.20948708779179e-07,7.38938662748974
210,70,5.59737190997112e-06,5.99745726503897e-06,4.00085355067858e-07,7.14773578570238
210,71,5.53688187210355e-06,5.91602338317898e-06,3.79141511075431e-07,6.84756366188086
210,72,5.48448269910295e-06,5.8411105783307e-06,3.56627879227744e-07,6.50248890904651
210,73,5.4331831051968e-06,5.76996262680041e-06,3.36779521603603e-07,6.19856748949756
210,74,5.37449159310199e-06,5.68763925912208e-06,3.13147666020086e-07,5.82655420695052
210,75,5.30686338606756e-06,5.59487943974091e-06,2.88016053673346e-07,5.42723700838978
210,76,5.20952426086296e-06,5.46906039744499e-06,2.59536136582028e-07,4.98195465815982
210,77,5.12247561346157e-06,5.35540539203794e-06,2.32929778576363e-07,4.54721107825749
210,78,5.00326586916344e-06,5.20107050760998e-06,1.97804638446542e-07,3.95351043936458
210,79,4.8181850615947e-06,4.96560323881567e-06,1.4741817722097e-07,3.05962048647792
