OBJECTID,I_Value,J_Value,RASTERVALU
11986,161,105,6.71921
11987,161,106,6.87768
11988,161,107,6.86415
11989,161,108,6.72587
11990,161,109,6.61426
11991,161,110,6.55248
11992,161,111,6.51219
11993,161,112,6.48396
11994,161,113,6.45972
11995,161,114,6.43451
11996,161,115,6.40721
11997,161,116,6.37822
11998,162,100,6.06016
11999,162,101,6.03201
12000,162,102,6.10284
12001,162,103,6.24959
12002,162,104,6.4527
12003,162,105,6.66216
12004,162,106,6.80467
12005,162,107,6.80918
12006,162,108,6.69191
12007,162,109,6.60178
12008,162,110,6.55506
12009,162,111,6.52911
12010,162,112,6.51141
12011,162,113,6.49325
12012,162,114,6.46908
12013,162,115,6.44059
12014,162,116,6.40901
12015,162,117,6.37717
12016,163,101,6.09081
12017,163,102,6.15398
12018,163,103,6.27907
12019,163,104,6.41095
12020,163,105,6.58381
12021,163,106,6.70363
12022,163,107,6.72333
12023,163,108,6.62888
12024,163,109,6.57204
12025,163,110,6.54934
12026,163,111,6.54204
12027,163,112,6.5396
12028,163,113,6.52718
12029,163,114,6.5035
12030,163,115,6.47353
12031,163,116,6.43845
12032,163,117,6.40204
12033,164,101,6.13829
12034,164,102,6.16965
12035,164,103,6.25294
12036,164,104,6.37446
12037,164,105,6.50677
12038,164,106,6.60529
12039,164,107,6.59311
12040,164,108,6.56747
12041,164,109,6.54826
12042,164,110,6.55087
12043,164,111,6.56206
12044,164,112,6.56746
12045,164,113,6.55733
12046,164,114,6.53085
12047,164,115,6.49469
12048,164,116,6.46253
12049,164,117,6.41385
12050,164,118,6.37208
12051,165,101,6.13704
12052,165,102,6.17012
12053,165,103,6.24256
12054,165,104,6.33643
12055,165,105,6.44022
12056,165,106,6.52374
12057,165,107,6.50683
12058,165,108,6.51745
12059,165,109,6.53055
12060,165,110,6.55328
12061,165,111,6.57863
12062,165,112,6.59122
12063,165,113,6.58304
12064,165,114,6.55601
12065,165,115,6.51713
12066,165,116,6.4718
12067,165,117,6.42012
12068,165,118,6.38253
12069,165,121,6.26296
12070,165,122,6.22873
12071,166,101,6.13991
12072,166,102,6.1624
12073,166,103,6.22051
12074,166,104,6.29723
12075,166,105,6.38244
12076,166,106,6.45857
12077,166,107,6.4394
12078,166,108,6.47639
12079,166,109,6.51334
12080,166,110,6.54935
12081,166,111,6.58191
12082,166,112,6.59932
12083,166,113,6.5929
12084,166,114,6.56463
12085,166,115,6.52313
12086,166,116,6.47496
12087,166,117,6.42495
12088,166,121,6.26613
12089,166,122,6.23194
12090,166,123,6.20157
12091,166,124,6.17331
12092,167,101,6.13624
12093,167,102,6.14032
12094,167,103,6.18846
12095,167,104,6.25281
12096,167,105,6.22871
12097,167,106,6.30802
12098,167,107,6.38005
12099,167,108,6.43757
12100,167,109,6.48249
12101,167,110,6.52855
12102,167,111,6.56749
12103,167,112,6.58634
12104,167,113,6.58201
12105,167,114,6.55679
12106,167,116,6.469
12107,167,117,6.4193
12108,167,123,6.19556
12109,167,124,6.1675
12110,168,102,6.12512
12111,168,103,5.9997
12112,168,104,6.07756
12113,168,105,6.16336
12114,168,106,6.24096
12115,168,107,6.30922
12116,168,108,6.38344
12117,168,109,6.44598
12118,168,110,6.49403
12119,168,111,6.53266
12120,168,112,6.55227
12121,168,113,6.5504
12122,168,116,6.44876
12123,168,117,6.40195
12124,168,124,6.19721
12125,168,125,6.17461
12126,169,102,6.07401
12127,169,103,6.08832
12128,169,104,6.01484
12129,169,105,6.09546
12130,169,106,6.15631
12131,169,107,6.24243
12132,169,108,6.32567
12133,169,109,6.39137
12134,169,110,6.43925
12135,169,111,6.47602
12136,169,112,6.49814
12137,169,113,6.49992
12138,169,116,6.41616
12139,169,125,6.16397
12140,169,126,6.14455
12141,170,102,6.0284
12142,170,103,6.01924
12143,170,104,5.92798
12144,170,105,5.99195
12145,170,106,6.0777
12146,170,107,6.16511
12147,170,108,6.24743
12148,170,109,6.31544
12149,170,110,6.36482
12150,170,111,6.40389
12151,170,112,6.42614
12152,170,113,6.43489
12153,170,126,6.13289
12154,171,102,5.94216
12155,171,103,5.93597
12156,171,104,5.85788
12157,171,105,5.91476
12158,171,106,5.99855
12159,171,107,6.08391
12160,171,108,6.16323
12161,171,109,6.22919
12162,171,110,6.28057
12163,171,111,6.32118
12164,171,112,6.34817
12165,171,126,6.11946
12166,171,127,6.10468
12167,172,102,5.72009
12168,172,103,5.72559
12169,172,104,5.78172
12170,172,105,5.85225
12171,172,106,5.91852
12172,172,107,6.00046
12173,172,108,6.07754
12174,172,109,6.14064
12175,172,110,6.19215
12176,172,111,6.23552
12177,172,112,6.26713
12178,172,127,6.09141
12179,173,102,5.71799
12180,173,103,5.65414
12181,173,104,5.70763
12182,173,105,5.77843
12183,173,106,5.86
12184,173,107,5.92483
12185,173,108,5.99826
12186,173,109,6.06217
12187,173,110,6.11199
12188,173,111,6.15448
12189,173,127,6.07764
12190,173,128,6.06671
12191,174,102,5.62292
12192,174,103,5.58823
12193,174,104,5.64358
12194,174,105,5.71468
12195,174,106,5.79511
12196,174,107,5.87174
12197,174,108,5.92672
12198,174,109,5.98713
12199,174,110,6.03605
12200,174,111,6.07818
12201,174,128,6.0542
12202,175,102,5.54422
12203,175,103,5.53637
12204,175,104,5.58808
12205,175,105,5.65884
12206,175,106,5.73501
12207,175,107,5.81058
12208,175,108,5.87991
12209,175,109,5.91987
12210,175,110,5.96709
12211,175,111,6.00821
12212,175,128,6.04124
12213,175,129,5.99768
12214,176,102,5.47899
12215,176,103,5.50513
12216,176,104,5.55419
12217,176,105,5.61737
12218,176,106,5.68978
12219,176,107,5.75943
12220,176,108,5.82276
12221,176,109,5.87689
12222,176,110,5.90362
12223,176,111,5.94167
12224,176,129,6.03023
12225,176,130,6.02682
12226,177,102,5.4668
12227,177,103,5.49197
12228,177,104,5.53642
12229,177,105,5.59205
12230,177,106,5.65351
12231,177,107,5.71687
12232,177,108,5.77348
12233,177,109,5.82272
12234,177,110,5.86471
12235,177,111,5.88128
12236,177,112,5.93867
12237,177,130,6.02054
12238,178,102,5.47163
12239,178,103,5.49355
12240,178,104,5.53089
12241,178,105,5.57782
12242,178,106,5.62876
12243,178,107,5.68234
12244,178,108,5.73135
12245,178,109,5.77481
12246,178,110,5.79098
12247,178,111,5.85221
12248,178,112,5.86746
12249,178,129,6.01606
12250,178,130,6.01516
12251,179,102,5.48629
12252,179,103,5.50398
12253,179,104,5.53253
12254,179,105,5.56866
12255,179,106,5.60953
12256,179,107,5.65024
12257,179,108,5.67559
12258,179,109,5.7111
12259,179,110,5.7441
12260,179,111,5.78857
12261,179,112,5.81747
12262,179,113,5.84537
12263,179,129,6.06147
12264,179,130,6.06322
12265,179,131,6.0655
12266,180,102,5.50388
12267,180,103,5.51574
12268,180,104,5.53557
12269,180,105,5.56159
12270,180,106,5.59246
12271,180,107,5.60164
12272,180,108,5.64201
12273,180,109,5.67226
12274,180,110,5.70135
12275,180,111,5.74337
12276,180,112,5.77231
12277,180,113,5.79833
12278,180,130,6.05783
12279,180,131,6.06137
12280,181,102,5.51624
12281,181,103,5.52276
12282,181,104,5.53511
12283,181,105,5.53381
12284,181,106,5.55345
12285,181,107,5.57597
12286,181,108,5.61102
12287,181,109,5.63698
12288,181,110,5.68081
12289,181,111,5.7078
12290,181,112,5.73054
12291,181,113,5.75788
12292,181,114,5.78376
12293,181,130,6.05371
12294,181,131,6.05841
12295,182,102,5.52036
12296,182,103,5.52229
12297,182,104,5.50997
12298,182,105,5.51876
12299,182,106,5.53274
12300,182,107,5.5499
12301,182,108,5.58141
12302,182,109,5.60419
12303,182,110,5.64697
12304,182,111,5.67276
12305,182,112,5.69397
12306,182,113,5.72109
12307,182,114,5.7469
12308,182,130,6.05071
12309,183,102,5.49453
12310,183,103,5.49299
12311,183,104,5.49364
12312,183,105,5.49829
12313,183,106,5.50791
12314,183,107,5.52162
12315,183,108,5.55011
12316,183,109,5.58935
12317,183,110,5.6143
12318,183,111,5.63898
12319,183,112,5.65898
12320,183,113,5.68615
12321,183,114,5.71298
12322,183,115,5.73746
12323,183,125,5.99046
12324,183,126,5.99797
12325,183,127,6.02699
12326,183,128,6.0345
12327,183,130,6.04825
12328,184,102,5.47739
12329,184,103,5.47266
12330,184,104,5.47031
12331,184,105,5.47165
12332,184,106,5.47928
12333,184,107,5.49133
12334,184,108,5.53509
12335,184,109,5.55725
12336,184,110,5.58147
12337,184,111,5.60564
12338,184,112,5.63031
12339,184,113,5.6524
12340,184,114,5.68024
12341,184,115,5.70618
12342,184,125,5.98143
12343,184,126,6.01205
12344,184,127,6.02146
12345,184,128,6.03026
12346,184,129,6.03858
12347,184,130,6.04642
12348,185,102,5.45292
12349,185,103,5.44583
12350,185,104,5.44085
12351,185,105,5.44078
12352,185,106,5.44701
12353,185,107,5.47924
12354,185,108,5.50248
12355,185,109,5.52545
12356,185,110,5.5489
12357,185,111,5.57448
12358,185,112,5.59938
12359,185,113,5.62162
12360,185,114,5.6508
12361,185,115,5.67776
12362,185,125,5.99514
12363,185,126,6.0063
12364,185,127,6.01688
12365,185,128,6.02705
12366,185,129,6.03632
12367,185,130,6.04519
12368,185,131,6.05362
12369,186,102,5.42353
12370,186,103,5.41249
12371,186,104,5.406
12372,186,105,5.40463
12373,186,106,5.41057
12374,186,107,5.43807
12375,186,108,5.46864
12376,186,109,5.49258
12377,186,110,5.51857
12378,186,111,5.54495
12379,186,112,5.5718
12380,186,113,5.59451
12381,186,114,5.62431
12382,186,126,6.00181
12383,186,128,6.02477
12384,186,129,6.0351
12385,186,130,6.04478
12386,186,131,6.05388
12387,187,102,5.38806
12388,187,103,5.37485
12389,187,104,5.36603
12390,187,105,5.36485
12391,187,106,5.37129
12392,187,107,5.40073
12393,187,108,5.43274
12394,187,109,5.45861
12395,187,110,5.48675
12396,187,111,5.51583
12397,187,113,5.57347
12398,187,114,5.59917
12399,187,115,5.62777
12400,187,126,5.99797
12401,187,128,6.02311
12402,187,129,6.0343
12403,187,130,6.04471
12404,187,131,6.05444
12405,187,132,6.06353
12406,188,102,5.34777
12407,188,103,5.33242
12408,188,104,5.32131
12409,188,105,5.31984
12410,188,106,5.34244
12411,188,107,5.35959
12412,188,108,5.39533
12413,188,109,5.42416
12414,188,110,5.45573
12415,188,111,5.48724
12416,188,114,5.63572
12417,188,115,5.66974
12418,188,129,6.03436
12419,188,130,6.04542
12420,188,131,6.05569
12421,188,132,6.06519
12422,189,102,5.30563
12423,189,103,5.28589
12424,189,104,5.27413
12425,189,105,5.27264
12426,189,106,5.29866
12427,189,107,5.31918
12428,189,108,5.35702
12429,189,109,5.39073
12430,189,110,5.42599
12431,189,111,5.46128
12432,189,115,5.6494
12433,189,129,6.0351
12434,189,130,6.04671
12435,189,131,6.0574
12436,189,132,6.0672
12437,190,102,5.27868
12438,190,129,6.03647
12439,190,130,6.04855
12440,190,131,6.12651
12441,191,129,6.10255
12442,191,130,6.11597
12443,191,131,6.1282
12444,190,103,5.2615
12445,190,104,5.24898
12446,190,105,5.2492
12447,190,106,5.25326
12448,190,107,5.29857
12449,190,108,5.33295
12450,190,109,5.3603
12451,190,110,5.40003
12452,190,111,5.47791
12453,190,112,5.51884
12454,191,102,5.23767
12455,191,103,5.2093
12456,191,104,5.19525
12457,191,105,5.19819
12458,191,106,5.22126
12459,191,107,5.25585
12460,191,108,5.29744
12461,191,110,5.40877
12462,191,111,5.45548
12463,191,112,5.49846
12464,192,102,5.19042
12465,192,103,5.15758
12466,192,104,5.1398
12467,192,105,5.14554
12468,192,106,5.17505
12469,192,107,5.2163
12470,192,108,5.26377
12471,192,111,5.43509
12472,192,112,5.4813
12473,192,113,5.5235
12474,192,130,6.1179
12475,192,131,6.13033
12476,193,102,5.14595
12477,193,103,5.10679
12478,193,104,5.08906
12479,193,105,5.09708
12480,193,106,5.13146
12481,193,107,5.17992
12482,193,108,5.23424
12483,193,109,5.29021
12484,193,130,6.12064
12485,193,131,6.13291
12486,194,102,5.10944
12487,194,103,5.06232
12488,194,104,5.04229
12489,194,105,5.05534
12490,194,106,5.09405
12491,194,107,5.15087
12492,194,108,5.21045
12493,194,109,5.27201
12494,194,130,6.12398
12495,195,102,5.08021
12496,195,103,5.02965
12497,195,104,5.0085
12498,195,105,5.02206
12499,195,106,5.06671
12500,195,107,5.12868
12501,195,108,5.19405
12502,195,109,5.25836
12503,195,130,6.12789
12504,196,102,5.06431
12505,196,103,5.01062
12506,196,104,4.98685
12507,196,105,5.00289
12508,196,106,5.05204
12509,196,107,5.11706
12510,196,108,5.18392
12511,196,109,5.24781
12512,196,130,6.13237
12513,197,102,5.06539
12514,197,103,5.01008
12515,197,104,4.98567
12516,197,105,5.00294
12517,197,106,5.05272
12518,197,107,5.11948
12519,197,130,6.13742
12520,198,102,5.08369
12521,198,103,5.02856
12522,198,104,5.00569
12523,198,105,5.02248
12524,198,106,5.07083
12525,198,107,5.13326
12526,198,108,5.19484
12527,198,130,6.14351
12528,199,102,5.10783
12529,199,103,5.06516
12530,199,104,5.04446
12531,199,105,5.05723
12532,199,106,5.09935
12533,199,107,5.1571
12534,199,108,5.2123
12535,199,130,6.15003
12536,200,102,5.14102
12537,200,103,5.10971
12538,200,104,5.09322
12539,200,105,5.10219
12540,200,106,5.1362
12541,200,107,5.18582
12542,200,108,5.23304
12543,200,121,5.86334
12544,200,122,5.89988
12545,200,130,6.1573
12546,201,102,5.17204
12547,201,103,5.15381
12548,201,104,5.14203
12549,201,105,5.14783
12550,201,106,5.17536
12551,201,107,5.21668
12552,201,108,5.25585
12553,201,122,5.91283
12554,201,130,6.16571
12555,201,131,6.17553
12556,202,102,5.19573
12557,202,103,5.18962
12558,202,104,5.18574
12559,202,105,5.19129
12560,202,106,5.21506
12561,202,107,5.25049
12562,202,108,5.28249
12563,202,109,5.32001
12564,202,122,5.92851
12565,202,123,5.96285
12566,202,131,6.18458
12567,203,102,5.2074
12568,203,103,5.21374
12569,203,104,5.21872
12570,203,105,5.22745
12571,203,106,5.25097
12572,203,107,5.28038
12573,203,108,5.32377
12574,203,109,5.3515
12575,203,122,5.94558
12576,203,123,5.98035
12577,203,131,6.19393
12578,204,102,5.20835
12579,204,103,5.22655
12580,204,104,5.24084
12581,204,105,5.25474
12582,204,106,5.27903
12583,204,107,5.31647
12584,204,108,5.34154
12585,204,109,5.35981
12586,204,122,5.96457
12587,204,123,5.99933
12588,204,124,6.02986
12589,204,131,6.20414
12590,205,102,5.20221
12591,205,103,5.23121
12592,205,104,5.25646
12593,205,105,5.27627
12594,205,106,5.30178
12595,205,107,5.337
12596,205,108,5.3537
12597,205,109,5.36075
12598,205,110,5.36349
12599,205,122,5.98653
12600,205,124,6.05137
12601,205,125,6.07613
12602,205,126,6.09574
12603,205,127,6.11305
12604,205,131,6.21582
12605,206,102,5.19773
12606,206,103,5.23392
12607,206,104,5.26753
12608,206,105,5.30709
12609,206,106,5.33215
12610,206,107,5.35255
12611,206,108,5.35957
12612,206,109,5.35499
12613,206,110,5.34855
12614,206,113,5.4438
12615,206,114,5.50617
12616,206,121,5.97227
12617,206,122,6.01158
12618,206,125,6.099
12619,206,127,6.13408
12620,206,128,6.14611
12621,206,129,6.20707
12622,206,131,6.22968
12623,207,102,5.19467
12624,207,103,5.23768
12625,207,104,5.28697
12626,207,105,5.32441
12627,207,106,5.34995
12628,207,107,5.36445
12629,207,108,5.36088
12630,207,109,5.3446
12631,207,110,5.33127
12632,207,114,5.514
12633,207,115,5.5947
12634,207,116,5.67319
12635,207,121,5.99837
12636,207,125,6.12306
12637,207,129,6.22485
12638,207,130,6.2313
12639,207,131,6.23545
12640,208,102,5.20142
12641,208,103,5.25322
12642,208,104,5.3014
12643,208,105,5.34202
12644,208,106,5.36597
12645,208,107,5.37466
12646,208,108,5.36044
12647,208,109,5.33457
12648,208,110,5.31745
12649,208,115,5.61711
12650,208,116,5.70013
12651,208,117,5.79911
12652,208,121,6.02785
12653,208,126,6.21191
12654,208,130,6.24854
12655,208,131,6.25237
12656,209,102,5.23208
12657,209,103,5.27971
12658,209,104,5.32834
12659,209,105,5.36762
12660,209,106,5.38757
12661,209,107,5.38817
12662,209,108,5.36392
12663,209,109,5.33093
12664,209,110,5.31567
12665,209,111,5.33601
12666,209,115,5.66556
12667,209,116,5.75326
12668,209,121,6.05984
12669,209,122,6.09713
12670,209,126,6.23585
12671,209,131,6.27025
12672,209,132,6.27095
12673,210,102,5.29993
12674,210,103,5.34232
12675,210,104,5.38774
12676,210,105,5.42184
12677,210,106,5.41807
12678,210,107,5.41066
12679,210,108,5.3804
12680,210,109,5.34863
12681,210,110,5.34204
12682,210,111,5.37047
12683,210,112,5.44493
12684,210,115,5.71432
12685,210,116,5.80136
12686,210,117,5.87737
12687,210,119,6.00384
12688,210,122,6.13097
12689,210,132,6.28836
12690,211,102,5.3667
12691,211,103,5.40645
12692,211,104,5.44301
12693,211,105,5.46925
12694,211,106,5.47459
12695,211,107,5.46079
12696,211,108,5.42915
12697,211,109,5.40182
12698,211,110,5.40634
12699,211,111,5.45111
12700,211,112,5.527
12701,211,114,5.71151
12702,211,115,5.77353
12703,211,116,5.87649
12704,211,117,5.95004
12705,211,118,6.01214
12706,211,119,6.06516
12707,211,122,6.16654
12708,211,123,6.19493
12709,211,132,6.30628
12710,212,102,5.44435
12711,212,103,5.47774
12712,212,104,5.50638
12713,212,105,5.52729
12714,212,106,5.52968
12715,212,107,5.51798
12716,212,108,5.49467
12717,212,109,5.47858
12718,212,110,5.50916
12719,212,111,5.5528
12720,212,112,5.62323
12721,212,114,5.78714
12722,212,115,5.85925
12723,212,116,5.9365
12724,212,117,6.00135
12725,212,118,6.0582
12726,212,119,6.10687
12727,212,123,6.24354
12728,212,132,6.32436
12729,213,101,5.51726
12730,213,102,5.52602
12731,213,103,5.55478
12732,213,104,5.58005
12733,213,105,5.59738
12734,213,106,5.59981
12735,213,107,5.59745
12736,213,108,5.58547
12737,213,109,5.59497
12738,213,110,5.6282
12739,213,111,5.67022
12740,213,112,5.73466
12741,213,114,5.86309
12742,213,115,5.93267
12743,213,116,5.9979
12744,213,117,6.05508
12745,213,118,6.10437
12746,213,119,6.14898
12747,213,123,6.27315
12748,213,124,6.29706
12749,214,101,5.60795
12750,214,102,5.62798
12751,214,103,5.6373
12752,214,104,5.66113
12753,214,105,5.67962
12754,214,106,5.71859
12755,214,107,5.72197
12756,214,108,5.71835
12757,214,109,5.73774
12758,214,110,5.76304
12759,214,111,5.80098
12760,214,112,5.85135
12761,214,114,5.95198
12762,214,115,6.00647
12763,214,116,6.06104
12764,214,117,6.10828
12765,214,118,6.15091
12766,214,119,6.18859
12767,214,123,6.30053
12768,214,124,6.32546
12769,214,125,6.34858
12770,215,101,5.7026
12771,215,102,5.74161
12772,215,103,5.76364
12773,215,104,5.78525
12774,215,105,5.80318
12775,215,106,5.82267
12776,215,107,5.83833
12777,215,108,5.85952
12778,215,109,5.87696
12779,215,110,5.90056
12780,215,111,5.92939
12781,215,112,5.96657
12782,215,114,6.03671
12783,215,115,6.07852
12784,215,116,6.11982
12785,215,117,6.15747
12786,215,118,6.19187
12787,215,119,6.22347
12788,215,120,6.25098
12789,215,121,6.275
12790,215,124,6.35058
12791,215,125,6.37801
12792,216,101,5.81872
12793,216,102,5.83541
12794,216,103,5.85875
12795,216,104,5.88339
12796,216,105,5.908
12797,216,106,5.93986
12798,216,107,5.96271
12799,216,108,6.00126
12800,216,109,6.01913
12801,216,110,6.03746
12802,216,111,6.05402
12803,216,112,6.0641
12804,216,114,6.11222
12805,216,115,6.14175
12806,216,116,6.17242
12807,216,117,6.20132
12808,216,118,6.22762
12809,216,119,6.25231
12810,216,120,6.2741
12811,216,121,6.29346
12812,216,122,6.31368
12813,216,125,6.42811
12814,217,100,5.96328
